keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[175, 209], [234, 212], [194, 216], [214, 217], [204, 217], [216, 207], [180, 217], [239, 205]]",209,0.141643,0.024796,0.028509,"[-8.73363010e-06  7.72131567e-05  1.06488419e-06 -1.28024901e-08
  1.77114282e-09 -2.89593637e-07]",0.072656,0
"[[175, 209], [234, 212], [194, 216], [214, 217], [204, 217], [216, 207], [180, 217], [239, 205]]",210,0.126279,0.024856,0.028564,"[-8.73363010e-06  7.72131567e-05  1.06488419e-06 -1.28024901e-08
  1.77114282e-09 -2.89593637e-07]",0.05617,0
"[[175, 209], [234, 212], [194, 216], [214, 217], [204, 217], [216, 207], [180, 217], [239, 205]]",211,0.134692,0.023527,0.027828,"[-8.73363010e-06  7.72131567e-05  1.06488419e-06 -1.28024901e-08
  1.77114282e-09 -2.89593637e-07]",0.066396,0
"[[175, 209], [234, 212], [194, 216], [214, 217], [204, 217], [216, 207], [180, 217], [239, 205]]",212,0.133371,0.024327,0.028169,"[-8.73363010e-06  7.72131567e-05  1.06488419e-06 -1.28024901e-08
  1.77114282e-09 -2.89593637e-07]",0.066398,0
"[[175, 209], [234, 212], [194, 216], [214, 217], [204, 217], [216, 207], [180, 217], [239, 205]]",213,0.134073,0.023905,0.027575,"[-8.73363010e-06  7.72131567e-05  1.06488419e-06 -1.28024901e-08
  1.77114282e-09 -2.89593637e-07]",0.0669,0
"[[175, 209], [234, 212], [194, 216], [214, 217], [204, 217], [216, 207], [180, 217], [239, 205]]",214,0.133692,0.024073,0.027791,"[-8.73363010e-06  7.72131567e-05  1.06488419e-06 -1.28024901e-08
  1.77114282e-09 -2.89593637e-07]",0.066132,0
"[[175, 209], [234, 212], [194, 216], [214, 217], [204, 217], [216, 207], [180, 217], [239, 205]]",215,0.135167,0.025003,0.028646,"[-8.73363010e-06  7.72131567e-05  1.06488419e-06 -1.28024901e-08
  1.77114282e-09 -2.89593637e-07]",0.066394,0
"[[175, 209], [234, 212], [194, 216], [214, 217], [204, 217], [216, 207], [180, 217], [239, 205]]",216,0.134668,0.023158,0.026998,"[-8.73363010e-06  7.72131567e-05  1.06488419e-06 -1.28024901e-08
  1.77114282e-09 -2.89593637e-07]",0.065654,0
"[[175, 209], [234, 212], [194, 216], [214, 217], [204, 217], [216, 207], [180, 217], [239, 205]]",217,0.124152,0.024167,0.027895,"[-8.73363010e-06  7.72131567e-05  1.06488419e-06 -1.28024901e-08
  1.77114282e-09 -2.89593637e-07]",0.055856,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",218,0.134939,0.023753,0.027831,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.065645,0
"[[175, 209], [234, 212], [194, 216], [214, 217], [204, 217], [216, 207], [180, 217], [239, 205]]",219,0.133423,0.023712,0.027421,"[-8.73363010e-06  7.72131567e-05  1.06488419e-06 -1.28024901e-08
  1.77114282e-09 -2.89593637e-07]",0.06743,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",220,0.133271,0.0243,0.028131,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.065467,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",221,0.134674,0.024677,0.028517,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.066767,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",222,0.133729,0.02437,0.028106,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.065911,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",223,0.137798,0.023609,0.027684,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.065609,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",224,0.132672,0.025152,0.028791,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.065756,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",225,0.133655,0.025368,0.029089,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.066103,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",226,0.135001,0.025243,0.028922,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.066248,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",227,0.125824,0.025016,0.02878,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.056763,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",228,0.134151,0.024862,0.028675,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.066193,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",229,0.133022,0.02328,0.02726,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.065548,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",230,0.133329,0.024017,0.028023,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.066008,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",231,0.13374,0.02349,0.027346,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.066582,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",232,0.135053,0.024123,0.027853,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.067141,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",233,0.133754,0.025033,0.028722,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.066105,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",234,0.133299,0.023515,0.027169,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.06688,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",235,0.134456,0.023306,0.027527,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.068259,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",236,0.137108,0.025162,0.029004,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.068238,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",237,0.126346,0.023646,0.027371,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.058346,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",238,0.132594,0.024095,0.027834,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.065804,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",239,0.134448,0.024609,0.028329,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066509,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",240,0.134242,0.023456,0.027243,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.06633,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",241,0.134165,0.023676,0.028292,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.066094,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",242,0.133448,0.025181,0.028909,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.066127,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",243,0.132613,0.024723,0.028427,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.06593,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",244,0.13615,0.025315,0.029049,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.068156,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",245,0.136233,0.024622,0.029048,"[ 1.96332246e-05 -1.76913566e-04 -2.43108102e-07 -8.96866472e-09
 -7.07681693e-09  1.97686013e-06]",0.066522,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",246,0.127169,0.02328,0.026895,"[ 1.96332246e-05 -1.76913566e-04 -2.43108102e-07 -8.96866472e-09
 -7.07681693e-09  1.97686013e-06]",0.060532,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",247,0.133652,0.023264,0.027403,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.065754,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",248,0.133748,0.025275,0.028936,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066132,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",249,0.138452,0.025356,0.029148,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.069141,0
"[[175, 208], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",250,0.124227,0.024164,0.028013,"[ 1.84313023e-05  8.23663374e-06  1.00388691e-06 -1.50667087e-08
  1.27226932e-11  4.56301122e-07]",0.056894,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",251,0.133222,0.024908,0.028743,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.065524,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",252,0.134244,0.023349,0.027069,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066545,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",253,0.134912,0.023588,0.027975,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066241,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",254,0.136587,0.025793,0.029459,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.068812,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",255,0.133954,0.025101,0.028803,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066159,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",256,0.13607,0.025417,0.029127,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066478,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",257,0.12477,0.024507,0.028405,"[ 1.96332246e-05 -1.76913566e-04 -2.43108102e-07 -8.96866472e-09
 -7.07681693e-09  1.97686013e-06]",0.056418,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",258,0.133154,0.023319,0.027075,"[ 1.96332246e-05 -1.76913566e-04 -2.43108102e-07 -8.96866472e-09
 -7.07681693e-09  1.97686013e-06]",0.066595,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",259,0.135078,0.023776,0.028312,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.065982,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",260,0.135914,0.025479,0.029104,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.067611,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",261,0.133949,0.025503,0.029141,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.065923,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",262,0.133697,0.024664,0.028396,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.065979,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",263,0.139417,0.024656,0.028494,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.072677,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",264,0.124086,0.023287,0.027286,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.056268,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",265,0.13271,0.023245,0.027426,"[ 1.96332246e-05 -1.76913566e-04 -2.43108102e-07 -8.96866472e-09
 -7.07681693e-09  1.97686013e-06]",0.0666,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",266,0.137823,0.025687,0.029447,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.069654,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",267,0.135695,0.025654,0.029398,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.067407,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",268,0.123138,0.023862,0.027748,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.056037,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",269,0.140339,0.02406,0.027936,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.065957,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",270,0.133876,0.023254,0.027766,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.066286,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",271,0.135498,0.024958,0.028687,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066285,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",272,0.123596,0.024811,0.02873,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.056066,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",273,0.134027,0.023751,0.027694,"[ 1.96332246e-05 -1.76913566e-04 -2.43108102e-07 -8.96866472e-09
 -7.07681693e-09  1.97686013e-06]",0.06728,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",274,0.133416,0.024213,0.02795,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.065839,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",275,0.135116,0.025129,0.028849,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066371,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",276,0.133807,0.023215,0.027224,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066156,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",277,0.13979,0.024537,0.028236,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.072817,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",278,0.123841,0.024698,0.02852,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.056008,0
"[[175, 209], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",279,0.134358,0.024596,0.028351,"[-2.31918177e-05  1.55495515e-04  1.13087794e-06 -8.79471771e-09
  4.33663180e-09 -1.04866431e-06]",0.067661,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",280,0.137043,0.025326,0.029035,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.069818,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",281,0.135153,0.0245,0.028418,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066397,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",282,0.13276,0.023187,0.027577,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.065628,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",283,0.133161,0.024636,0.028813,"[ 1.96332246e-05 -1.76913566e-04 -2.43108102e-07 -8.96866472e-09
 -7.07681693e-09  1.97686013e-06]",0.066009,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",284,0.134372,0.025254,0.028931,"[ 1.96332246e-05 -1.76913566e-04 -2.43108102e-07 -8.96866472e-09
 -7.07681693e-09  1.97686013e-06]",0.06652,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",285,0.135278,0.02528,0.029006,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066228,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",286,0.128213,0.025603,0.029317,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.056431,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",287,0.134875,0.024334,0.028155,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066152,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",288,0.134387,0.023103,0.027258,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.067835,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",289,0.134942,0.024758,0.028455,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.068186,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",290,0.134147,0.025703,0.029457,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066227,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",291,0.131883,0.025153,0.028848,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.062602,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",292,0.136843,0.024357,0.0282,"[-1.95992367e-05 -3.43690541e-05 -1.39888196e-07 -2.62522733e-09
 -2.97451202e-09  5.28016562e-07]",0.068687,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",293,0.126699,0.023936,0.027805,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.058403,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",294,0.135215,0.023021,0.027123,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066439,0
"[[175, 208], [234, 212], [194, 216], [214, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",295,0.135061,0.024717,0.028373,"[ 1.84313023e-05  8.23663374e-06  1.00388691e-06 -1.50667087e-08
  1.27226932e-11  4.56301122e-07]",0.067718,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",296,0.134538,0.02522,0.028918,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066623,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",297,0.125234,0.025293,0.028937,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.056961,0
"[[175, 208], [234, 212], [193, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",298,0.134837,0.02517,0.029049,"[ 1.18721984e-05 -2.15606398e-04 -5.80755023e-07 -6.53211094e-09
 -8.36769284e-09  2.23773247e-06]",0.066875,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",299,0.133484,0.024171,0.027997,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066032,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",300,0.138857,0.023713,0.027405,"[ 1.96332246e-05 -1.76913566e-04 -2.43108102e-07 -8.96866472e-09
 -7.07681693e-09  1.97686013e-06]",0.072177,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",301,0.134126,0.024616,0.028276,"[-1.95992367e-05 -3.43690541e-05 -1.39888196e-07 -2.62522733e-09
 -2.97451202e-09  5.28016562e-07]",0.066398,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",302,0.12386,0.02502,0.029016,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.055938,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",303,0.134905,0.025602,0.029323,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066556,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",304,0.141059,0.024372,0.028054,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.072944,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",305,0.12736,0.023906,0.02771,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.05771,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",306,0.133716,0.023273,0.027678,"[-1.95992367e-05 -3.43690541e-05 -1.39888196e-07 -2.62522733e-09
 -2.97451202e-09  5.28016562e-07]",0.065903,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",307,0.134069,0.024732,0.028951,"[-9.28131746e-06  7.52044860e-05  5.02793588e-07 -4.85809234e-09
  6.22054128e-10 -2.77961953e-07]",0.066008,0
"[[175, 208], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [180, 217], [239, 205]]",308,0.134703,0.025244,0.02894,"[ 3.12049871e-05 -6.78231507e-05  4.15022559e-07 -1.14108942e-08
 -3.47005067e-09  1.18445065e-06]",0.066039,0
"[[175, 209], [234, 212], [194, 216], [213, 216], [204, 217], [216, 207], [179, 217], [239, 205]]",309,0.137796,0.024804,0.028473,"[-1.95992367e-05 -3.43690541e-05 -1.39888196e-07 -2.62522733e-09
 -2.97451202e-09  5.28016562e-07]",0.06601,0
