keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[172, 216], [235, 223], [195, 225], [179, 209], [238, 213], [198, 216], [190, 210], [204, 225], [218, 217], [208, 217], [220, 208], [184, 218], [226, 224], [243, 206], [185, 227], [211, 208], [244, 222], [229, 209], [174, 225], [200, 209]]",125,0.135369,0.02372,0.028582,"[ 9.60423651e-04  1.33130256e-03  9.78839407e-06 -6.17468759e-08
  6.04498225e-08 -3.00134347e-06]",0.065861,0
"[[172, 216], [235, 223], [194, 225], [179, 209], [238, 213], [198, 216], [190, 210], [203, 225], [218, 217], [208, 217], [220, 208], [184, 217], [225, 223], [243, 206], [184, 226], [211, 208], [243, 222], [229, 209], [174, 225], [200, 208]]",126,0.155793,0.026244,0.030489,"[ 1.38621423e-03 -7.97113922e-04 -5.99808978e-06  5.03861561e-08
 -1.88567906e-08  1.73429136e-05]",0.086313,0
"[[172, 215], [234, 223], [194, 225], [179, 209], [238, 212], [197, 216], [190, 210], [203, 225], [217, 217], [208, 217], [220, 207], [184, 217], [225, 223], [243, 206], [184, 226], [211, 208], [243, 221], [229, 209], [174, 225], [200, 208]]",127,0.109653,0.02596,0.030179,"[ 1.32858837e-03 -1.49150235e-03 -1.08323614e-05  6.25000010e-08
 -5.99140570e-08  2.22146897e-05]",0.035548,0
"[[172, 216], [234, 223], [194, 225], [179, 209], [237, 212], [197, 216], [189, 210], [203, 225], [217, 217], [207, 217], [219, 207], [183, 217], [225, 223], [243, 206], [184, 226], [210, 208], [243, 221], [228, 208], [174, 225], [200, 208]]",128,0.135968,0.026834,0.030571,"[ 8.53036881e-04  6.60087995e-04  2.24808226e-06 -1.02286853e-08
  8.14180909e-09  2.23789303e-06]",0.066412,0
"[[172, 216], [234, 223], [195, 225], [179, 209], [237, 212], [197, 216], [189, 210], [204, 225], [217, 217], [207, 217], [219, 207], [184, 218], [225, 224], [243, 206], [184, 227], [210, 208], [243, 222], [227, 208], [174, 225], [200, 208]]",129,0.122376,0.025391,0.029384,"[ 1.31864052e-03  5.74675223e-04  1.08099239e-05 -1.45899166e-07
 -3.22963288e-09  6.92642346e-06]",0.056008,0
"[[172, 216], [234, 223], [195, 225], [179, 209], [237, 212], [197, 216], [189, 210], [204, 225], [217, 217], [207, 217], [219, 207], [184, 218], [225, 224], [243, 206], [184, 227], [210, 208], [243, 222], [227, 208], [174, 225], [200, 208]]",130,0.136259,0.026874,0.030934,"[ 1.31864052e-03  5.74675223e-04  1.08099239e-05 -1.45899166e-07
 -3.22963288e-09  6.92642346e-06]",0.066426,0
"[[172, 216], [234, 223], [194, 225], [179, 209], [237, 211], [197, 216], [189, 210], [203, 225], [217, 217], [207, 217], [219, 207], [183, 218], [225, 224], [243, 206], [184, 227], [210, 208], [243, 221], [227, 208], [174, 225], [200, 208]]",131,0.139353,0.023685,0.028501,"[ 6.97511811e-04 -2.18559620e-05  1.90734994e-06 -7.57998519e-08
 -3.20534718e-08  6.62522408e-06]",0.066123,0
"[[172, 216], [233, 223], [193, 225], [178, 209], [237, 211], [196, 216], [188, 210], [203, 225], [216, 217], [206, 217], [218, 207], [183, 217], [224, 223], [242, 206], [184, 227], [210, 208], [242, 221], [227, 208], [174, 225], [199, 208]]",132,0.131631,0.022862,0.027305,"[ 8.05485820e-04  1.09659933e-03  6.94233412e-06 -7.32396120e-08
 -3.05430993e-09 -4.42668052e-08]",0.066104,0
"[[172, 216], [233, 223], [193, 225], [178, 209], [237, 212], [196, 216], [188, 210], [202, 225], [216, 217], [206, 217], [218, 207], [183, 217], [224, 223], [242, 206], [183, 226], [209, 208], [242, 222], [227, 208], [173, 225], [199, 208]]",133,0.135544,0.027895,0.031728,"[ 1.03256819e-03  2.99120110e-04  3.16590579e-06 -3.38590274e-08
 -2.68836357e-09  8.74165636e-06]",0.066821,0
"[[172, 215], [233, 223], [193, 225], [178, 209], [236, 212], [196, 216], [188, 210], [202, 225], [216, 217], [206, 217], [218, 207], [183, 217], [224, 223], [242, 206], [183, 226], [209, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",134,0.125916,0.026642,0.030369,"[ 1.17106051e-03  6.11329024e-04  4.65889767e-06 -3.46728173e-08
  1.58824641e-09  7.32062439e-06]",0.056883,0
"[[171, 215], [233, 223], [193, 225], [178, 209], [236, 211], [196, 216], [188, 210], [202, 225], [216, 217], [206, 217], [218, 207], [183, 217], [224, 223], [242, 206], [183, 226], [209, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",135,0.132654,0.024836,0.028914,"[ 7.74398396e-04  4.02224242e-04  3.04996160e-06 -3.59837775e-08
 -3.95651036e-09  5.68866284e-06]",0.066048,0
"[[171, 216], [233, 222], [193, 225], [178, 209], [236, 211], [196, 216], [188, 210], [202, 225], [216, 217], [206, 217], [218, 207], [182, 217], [224, 223], [242, 206], [183, 226], [210, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",136,0.136709,0.026196,0.030173,"[ 2.49526074e-04  2.93945116e-04 -3.87907673e-06  3.52026340e-08
 -1.96000042e-08  2.19254496e-06]",0.066381,0
"[[171, 216], [232, 222], [192, 225], [178, 209], [236, 211], [196, 216], [188, 210], [201, 225], [215, 217], [206, 217], [218, 207], [182, 217], [223, 223], [242, 206], [183, 226], [209, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",137,0.132946,0.023616,0.027482,"[ 5.51993819e-04 -9.51860151e-04 -1.35410205e-05  9.66202467e-08
 -7.99567569e-08  1.51998011e-05]",0.065462,0
"[[171, 215], [233, 222], [193, 225], [178, 209], [236, 211], [196, 216], [188, 210], [202, 225], [216, 217], [206, 217], [218, 207], [182, 217], [224, 223], [242, 206], [183, 226], [210, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",138,0.133712,0.023005,0.027963,"[ 4.76062283e-04  1.22462193e-04 -2.41649293e-06  1.68758161e-08
 -1.69766975e-08  5.30672193e-06]",0.067208,0
"[[171, 216], [233, 222], [193, 225], [178, 209], [236, 212], [196, 216], [188, 210], [202, 225], [216, 217], [206, 217], [218, 207], [182, 217], [224, 223], [242, 206], [183, 226], [210, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",139,0.135155,0.027089,0.030911,"[ 4.16892981e-04  4.03986775e-04 -2.88122246e-06  3.85928863e-08
 -9.80113805e-09  2.83751689e-06]",0.06631,0
"[[171, 216], [233, 222], [193, 225], [178, 209], [236, 212], [196, 216], [188, 210], [202, 225], [216, 217], [206, 217], [218, 207], [182, 217], [224, 223], [242, 206], [183, 226], [210, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",140,0.134169,0.026152,0.029949,"[ 4.16892981e-04  4.03986775e-04 -2.88122246e-06  3.85928863e-08
 -9.80113805e-09  2.83751689e-06]",0.066553,0
"[[171, 216], [233, 222], [193, 225], [178, 209], [236, 212], [196, 216], [188, 210], [202, 225], [216, 217], [206, 217], [218, 207], [182, 217], [224, 223], [242, 206], [183, 226], [210, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",141,0.134614,0.025726,0.03049,"[ 4.16892981e-04  4.03986775e-04 -2.88122246e-06  3.85928863e-08
 -9.80113805e-09  2.83751689e-06]",0.066826,0
"[[171, 216], [233, 222], [193, 225], [178, 209], [236, 212], [196, 216], [188, 210], [202, 225], [216, 217], [206, 217], [218, 207], [182, 217], [224, 223], [242, 206], [183, 226], [210, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",142,0.133685,0.023828,0.027918,"[ 4.16892981e-04  4.03986775e-04 -2.88122246e-06  3.85928863e-08
 -9.80113805e-09  2.83751689e-06]",0.067847,0
"[[171, 216], [233, 222], [192, 225], [178, 209], [236, 212], [196, 216], [188, 210], [202, 225], [216, 217], [206, 217], [218, 207], [182, 217], [224, 223], [242, 206], [183, 226], [209, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",143,0.124347,0.023755,0.027759,"[ 3.02074171e-04  6.01337073e-04 -2.12708060e-06  4.13731671e-08
  9.01518724e-10  5.86553309e-07]",0.056721,0
"[[171, 215], [233, 222], [192, 225], [178, 209], [236, 212], [196, 216], [188, 210], [201, 225], [216, 217], [206, 217], [218, 207], [182, 217], [223, 223], [242, 206], [183, 226], [209, 208], [242, 221], [227, 208], [173, 225], [199, 208]]",144,0.135452,0.023847,0.028842,"[ 6.77258794e-04 -4.75785327e-04 -7.42611400e-06  6.35374477e-08
 -3.62996661e-08  1.22836549e-05]",0.066038,0
"[[171, 215], [232, 222], [192, 225], [177, 209], [236, 212], [196, 216], [188, 209], [201, 225], [215, 217], [206, 217], [218, 207], [182, 217], [223, 223], [242, 206], [183, 226], [209, 207], [242, 221], [227, 208], [173, 225], [198, 208]]",145,0.138215,0.025578,0.029393,"[ 7.43486258e-04 -9.36053777e-04 -5.08587595e-06  5.04251947e-09
 -4.62463607e-08  1.67073602e-05]",0.073072,0
"[[171, 215], [232, 222], [192, 225], [178, 209], [236, 212], [196, 216], [188, 209], [201, 225], [215, 217], [206, 217], [218, 207], [182, 217], [223, 223], [241, 206], [183, 226], [209, 208], [242, 221], [227, 208], [173, 225], [198, 208]]",146,0.1347,0.026415,0.030294,"[ 1.14969882e-03 -5.56053583e-04 -3.51824542e-06  7.41786627e-09
 -4.80577170e-08  1.71861399e-05]",0.066415,0
"[[171, 215], [232, 222], [192, 225], [177, 209], [236, 212], [196, 216], [188, 209], [201, 225], [215, 217], [205, 217], [218, 207], [182, 217], [223, 223], [241, 206], [183, 226], [209, 208], [242, 221], [227, 208], [173, 225], [198, 208]]",147,0.132985,0.025048,0.029079,"[ 8.74687378e-04 -4.84933019e-05 -7.96667371e-07  6.63032947e-10
 -2.11358555e-08  1.11759502e-05]",0.066697,0
"[[171, 215], [232, 223], [192, 225], [177, 209], [236, 212], [196, 216], [188, 210], [201, 225], [215, 217], [206, 217], [218, 207], [182, 217], [223, 223], [241, 206], [182, 226], [209, 208], [242, 221], [227, 208], [172, 225], [198, 208]]",148,0.133413,0.023537,0.027667,"[ 7.10329339e-04 -1.27302355e-03 -8.66295158e-06  3.79117702e-08
 -5.60722770e-08  1.97919437e-05]",0.065945,0
"[[171, 215], [232, 223], [192, 225], [177, 209], [236, 212], [195, 216], [188, 210], [201, 225], [215, 217], [205, 217], [218, 207], [182, 217], [223, 223], [241, 206], [182, 226], [209, 208], [241, 221], [227, 208], [172, 225], [198, 208]]",149,0.133414,0.023916,0.028798,"[ 8.78571342e-04 -1.70925092e-03 -1.17108271e-05  5.38112167e-08
 -8.04000232e-08  2.49723912e-05]",0.066194,0
"[[171, 216], [232, 223], [192, 225], [177, 209], [236, 212], [195, 216], [188, 210], [201, 225], [215, 217], [205, 217], [218, 207], [182, 217], [223, 223], [241, 206], [183, 226], [209, 208], [241, 221], [226, 209], [173, 225], [198, 208]]",150,0.128875,0.027006,0.031406,"[ 1.04367663e-03  5.98719281e-04  7.06482294e-07  1.53133946e-08
 -1.27284139e-08  8.31296018e-06]",0.056825,0
"[[170, 216], [232, 223], [192, 225], [177, 209], [235, 212], [195, 216], [187, 210], [201, 225], [215, 217], [205, 217], [217, 207], [182, 218], [223, 224], [241, 206], [182, 227], [208, 208], [241, 221], [226, 208], [172, 225], [198, 208]]",151,0.136835,0.027418,0.031298,"[ 3.72566382e-04 -2.75132058e-04  2.63317925e-07 -5.77153440e-08
 -3.84670904e-08  1.06734664e-05]",0.067487,0
"[[170, 216], [232, 223], [192, 225], [177, 209], [235, 212], [195, 216], [187, 210], [202, 225], [215, 217], [205, 217], [217, 207], [182, 218], [223, 224], [241, 206], [182, 227], [209, 208], [241, 221], [226, 208], [172, 225], [198, 208]]",152,0.140529,0.027011,0.030713,"[ 4.26442211e-04 -5.10531720e-04 -7.29490703e-07 -5.96406643e-08
 -4.83713635e-08  1.27192259e-05]",0.071026,0
"[[170, 216], [232, 223], [193, 225], [178, 209], [235, 212], [195, 216], [188, 210], [202, 225], [215, 217], [205, 217], [217, 207], [182, 218], [223, 224], [241, 206], [183, 227], [209, 208], [241, 222], [226, 208], [173, 225], [198, 208]]",153,0.125676,0.025674,0.029857,"[ 1.39902958e-03 -1.73766521e-04  6.36367827e-06 -1.30336409e-07
 -5.24565770e-08  1.76222175e-05]",0.056103,0
"[[170, 216], [232, 223], [193, 225], [177, 209], [235, 211], [195, 216], [187, 210], [202, 225], [215, 217], [205, 217], [217, 207], [182, 218], [223, 224], [241, 206], [183, 227], [209, 208], [241, 222], [226, 208], [172, 225], [198, 208]]",154,0.134869,0.023779,0.028089,"[ 6.43577830e-04 -4.33571220e-05  6.41355038e-06 -1.33420783e-07
 -3.34898727e-08  1.05993106e-05]",0.065745,0
"[[170, 216], [232, 223], [193, 225], [177, 209], [235, 211], [195, 216], [187, 210], [202, 225], [215, 217], [205, 217], [217, 207], [182, 218], [223, 224], [241, 206], [182, 227], [208, 208], [241, 222], [225, 208], [172, 225], [198, 208]]",155,0.151437,0.025321,0.029407,"[ 5.63819221e-04  4.38957331e-04  9.71879412e-06 -1.49617940e-07
 -1.38303522e-08  6.52419875e-06]",0.082743,0
"[[170, 216], [232, 223], [192, 225], [177, 209], [235, 211], [195, 216], [187, 210], [201, 225], [215, 217], [205, 217], [217, 207], [182, 218], [223, 224], [241, 206], [182, 227], [208, 208], [241, 221], [225, 208], [172, 225], [198, 208]]",156,0.114656,0.026747,0.030517,"[ 2.72774813e-04  6.02899818e-05  2.71938431e-06 -8.26150744e-08
 -3.47600993e-08  7.20645254e-06]",0.046614,0
"[[170, 215], [232, 223], [192, 225], [177, 209], [235, 211], [195, 216], [187, 210], [201, 225], [215, 217], [205, 217], [217, 207], [181, 218], [223, 224], [240, 206], [182, 227], [208, 208], [241, 221], [225, 208], [172, 225], [198, 208]]",157,0.137603,0.028082,0.031746,"[ 5.23795446e-04  1.29234117e-04  6.75806428e-06 -1.24328681e-07
 -2.56950980e-08  8.88612358e-06]",0.069264,0
"[[170, 215], [232, 223], [192, 225], [177, 209], [235, 212], [195, 216], [187, 210], [201, 225], [215, 217], [205, 217], [217, 207], [181, 217], [223, 224], [240, 206], [182, 227], [208, 208], [241, 221], [225, 208], [172, 225], [198, 208]]",158,0.122326,0.024266,0.028231,"[ 8.28867425e-04  2.95711217e-04  9.29966629e-06 -1.30063449e-07
 -8.00101762e-09  1.01339888e-05]",0.057189,0
"[[170, 215], [232, 223], [192, 225], [177, 209], [235, 212], [195, 216], [187, 210], [201, 225], [215, 217], [205, 217], [217, 207], [181, 218], [223, 224], [240, 206], [182, 227], [208, 208], [241, 221], [225, 208], [172, 225], [198, 208]]",159,0.132795,0.025267,0.029335,"[ 6.88804050e-04  2.81569394e-04  8.00525789e-06 -1.21992706e-07
 -1.44793187e-08  9.18777893e-06]",0.067118,0
"[[170, 215], [232, 223], [192, 225], [177, 209], [235, 212], [195, 216], [187, 210], [201, 225], [215, 217], [205, 217], [217, 207], [181, 218], [223, 224], [240, 206], [182, 227], [208, 208], [241, 221], [226, 208], [172, 225], [198, 208]]",160,0.136804,0.02573,0.029898,"[ 6.19040914e-04 -1.88370646e-04  4.40659940e-06 -9.97470572e-08
 -2.85587723e-08  1.21764196e-05]",0.066295,0
"[[170, 216], [232, 223], [191, 225], [177, 209], [235, 212], [195, 216], [187, 210], [201, 225], [215, 217], [205, 217], [217, 207], [181, 218], [222, 224], [240, 206], [182, 227], [208, 208], [241, 222], [225, 208], [172, 225], [198, 208]]",161,0.134298,0.023401,0.027894,"[ 8.26011149e-04 -8.54536306e-04  9.45087239e-07 -9.34754279e-08
 -6.08947973e-08  1.97079439e-05]",0.066965,0
"[[170, 216], [231, 223], [191, 225], [176, 209], [235, 212], [194, 216], [187, 210], [200, 225], [214, 217], [204, 217], [217, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 222], [225, 209], [171, 225], [197, 208]]",162,0.137217,0.027329,0.03105,"[ 7.42687023e-04 -2.06517463e-03 -9.42772461e-06 -1.23075360e-08
 -1.00487342e-07  2.98684283e-05]",0.066928,0
"[[170, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [187, 210], [201, 225], [214, 217], [204, 217], [217, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",163,0.12646,0.027267,0.031072,"[ 5.62934475e-04 -1.51917636e-03 -7.20729579e-06 -3.04263709e-08
 -9.91444491e-08  2.38420049e-05]",0.057168,0
"[[169, 216], [231, 223], [191, 225], [176, 210], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",164,0.132678,0.023659,0.027815,"[-1.44671199e-04  2.03356836e-03  4.38118688e-06  4.38335192e-08
  5.41644855e-08 -8.53088332e-06]",0.066734,0
"[[169, 216], [231, 223], [190, 226], [176, 210], [234, 212], [194, 217], [186, 210], [199, 226], [214, 217], [204, 218], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",165,0.138876,0.025149,0.029174,"[-1.99449555e-04  4.80545854e-05 -5.10375496e-06  3.86193294e-08
 -2.49244153e-08  7.24211902e-06]",0.068569,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 217], [186, 210], [200, 226], [214, 217], [204, 218], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",166,0.132851,0.023785,0.02788,"[-1.72387221e-04  9.98063567e-04  2.16311671e-06 -6.84853255e-09
  9.39249344e-09 -2.13588984e-07]",0.066893,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 209]]",167,0.134395,0.023533,0.027941,"[-4.22114879e-05  9.34760329e-05  1.94956137e-07 -4.31394940e-08
 -3.16465518e-08  7.34928719e-06]",0.068347,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",168,0.136728,0.027352,0.031093,"[ 1.56298688e-04 -9.10340170e-04 -3.84111259e-06 -3.94213533e-08
 -6.40289994e-08  1.61845305e-05]",0.066818,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",169,0.13428,0.028728,0.032441,"[ 1.56298688e-04 -9.10340170e-04 -3.84111259e-06 -3.94213533e-08
 -6.40289994e-08  1.61845305e-05]",0.062444,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",170,0.124273,0.024035,0.028047,"[ 8.29510230e-05 -2.70032637e-04  2.93327976e-07 -5.78782431e-08
 -3.84958044e-08  1.06770920e-05]",0.056131,0
"[[169, 216], [231, 223], [191, 225], [176, 210], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",171,0.141724,0.024511,0.02864,"[ 1.17578750e-05  2.10241094e-03  5.09029678e-06  3.76668916e-08
  5.12116664e-08 -7.89466454e-06]",0.073401,0
"[[169, 216], [231, 223], [190, 226], [176, 210], [234, 212], [194, 217], [186, 210], [200, 225], [214, 217], [204, 218], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",172,0.126932,0.023944,0.027943,"[-2.56301579e-04  1.02544966e-03 -8.29734277e-07  4.22571900e-08
  1.23809160e-08 -1.10994088e-06]",0.056376,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",173,0.13435,0.025456,0.029671,"[ 1.13764184e-04 -1.27211981e-03 -1.73066059e-06 -1.02964329e-07
 -7.89276977e-08  1.89955706e-05]",0.066249,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 211], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",174,0.133662,0.026562,0.030389,"[-4.18927441e-06 -1.03296268e-03 -4.85784326e-06 -4.30089840e-08
 -7.41570760e-08  1.56842138e-05]",0.066035,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",175,0.142245,0.02723,0.030935,"[ 1.56298688e-04 -9.10340170e-04 -3.84111259e-06 -3.94213533e-08
 -6.40289994e-08  1.61845305e-05]",0.07227,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",176,0.125214,0.024397,0.028342,"[ 8.29510230e-05 -2.70032637e-04  2.93327976e-07 -5.78782431e-08
 -3.84958044e-08  1.06770920e-05]",0.05596,0
"[[169, 216], [231, 223], [190, 226], [176, 210], [234, 212], [194, 217], [186, 210], [200, 226], [214, 217], [204, 218], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",177,0.135824,0.02564,0.029808,"[-2.12299374e-04  5.09657715e-04 -1.51879835e-06  1.57109515e-08
 -7.19890562e-09  3.40003200e-06]",0.066365,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 217], [186, 210], [200, 226], [214, 217], [204, 218], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",178,0.124101,0.026334,0.030365,"[-1.72387221e-04  9.98063567e-04  2.16311671e-06 -6.84853255e-09
  9.39249344e-09 -2.13588984e-07]",0.056431,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 217], [186, 210], [200, 225], [214, 217], [204, 218], [216, 208], [181, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",179,0.136265,0.02547,0.030097,"[-6.02012900e-05  1.57940076e-03  3.54276811e-06  1.35371127e-08
  2.58665570e-08 -4.06392256e-06]",0.066355,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 217], [186, 210], [200, 226], [214, 217], [204, 217], [216, 208], [180, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",180,0.133614,0.026404,0.030403,"[-3.49463565e-04  6.60462413e-04  5.84633483e-07 -1.77807638e-08
 -9.07243284e-09  7.05944083e-07]",0.066216,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",181,0.136157,0.027844,0.03188,"[ 1.56298688e-04 -9.10340170e-04 -3.84111259e-06 -3.94213533e-08
 -6.40289994e-08  1.61845305e-05]",0.06714,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",182,0.135898,0.02428,0.028612,"[ 1.56298688e-04 -9.10340170e-04 -3.84111259e-06 -3.94213533e-08
 -6.40289994e-08  1.61845305e-05]",0.066848,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",183,0.124677,0.02505,0.029228,"[ 1.56298688e-04 -9.10340170e-04 -3.84111259e-06 -3.94213533e-08
 -6.40289994e-08  1.61845305e-05]",0.057437,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",184,0.133961,0.024704,0.028685,"[ 1.56298688e-04 -9.10340170e-04 -3.84111259e-06 -3.94213533e-08
 -6.40289994e-08  1.61845305e-05]",0.066729,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",185,0.134539,0.023639,0.028222,"[ 6.97228870e-05  5.61564947e-04  2.27883024e-06 -3.07556537e-08
 -7.84925905e-09  4.51720292e-06]",0.06569,0
"[[169, 216], [231, 223], [191, 226], [176, 210], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 208], [181, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",186,0.133868,0.02644,0.030373,"[ 4.36215453e-06  1.53556844e-03  3.75396861e-06  1.34386526e-08
  2.73776569e-08 -3.41159697e-06]",0.065632,0
"[[169, 216], [231, 223], [191, 225], [176, 210], [234, 212], [194, 217], [186, 210], [200, 225], [214, 217], [204, 218], [216, 208], [180, 218], [222, 224], [240, 207], [181, 227], [207, 208], [240, 221], [225, 209], [171, 225], [197, 209]]",187,0.137925,0.028818,0.032619,"[-2.08059393e-04  2.07164097e-03  4.22152261e-06  4.27751559e-08
  5.24923997e-08 -9.12657038e-06]",0.066919,0
"[[169, 216], [231, 223], [191, 226], [176, 209], [234, 211], [194, 216], [186, 210], [200, 226], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [207, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",188,0.134498,0.025868,0.030009,"[-4.57960383e-05 -1.39958720e-03 -2.80058819e-06 -1.05910053e-07
 -8.90928673e-08  1.85409396e-05]",0.065801,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 211], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 217], [222, 223], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",189,0.124742,0.024398,0.028929,"[-2.77428296e-05 -6.39350363e-04 -4.41124485e-06 -1.97811382e-08
 -5.85607045e-08  1.21824999e-05]",0.056134,0
"[[169, 216], [231, 223], [191, 225], [176, 209], [234, 212], [194, 216], [186, 210], [200, 225], [214, 217], [204, 217], [216, 207], [181, 218], [222, 224], [240, 206], [181, 227], [208, 208], [240, 221], [225, 208], [171, 225], [197, 208]]",190,0.134578,0.02553,0.029887,"[ 1.56298688e-04 -9.10340170e-04 -3.84111259e-06 -3.94213533e-08
 -6.40289994e-08  1.61845305e-05]",0.066744,0
