keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[169, 218], [230, 225], [190, 228], [176, 212], [233, 214], [194, 219], [186, 212], [199, 227], [213, 219], [204, 220], [215, 210], [180, 220], [220, 226], [239, 209], [181, 229], [207, 210], [238, 224], [224, 211], [171, 227], [196, 211]]",184,0.134778,0.02385,0.02781,"[ 1.48340047e-03  1.59942964e-04 -4.12219752e-06  5.45196225e-09
 -9.44358160e-08  2.62336742e-05]",0.068757,0
"[[169, 218], [230, 225], [190, 228], [176, 212], [233, 214], [194, 219], [186, 212], [199, 227], [213, 219], [204, 219], [215, 210], [180, 220], [220, 226], [239, 208], [181, 229], [207, 210], [239, 224], [224, 211], [171, 227], [196, 211]]",185,0.123176,0.023358,0.027971,"[ 1.00354653e-03  4.47905761e-04 -2.05603013e-06 -1.72825776e-08
 -7.84047844e-08  1.96377013e-05]",0.05724,0
"[[169, 218], [230, 225], [190, 228], [176, 212], [233, 214], [194, 218], [186, 212], [199, 227], [213, 219], [203, 219], [215, 210], [180, 220], [221, 226], [239, 209], [181, 229], [206, 210], [239, 224], [223, 211], [171, 227], [196, 211]]",186,0.139442,0.025684,0.02981,"[ 1.03556189e-03  2.51117923e-03  1.15302599e-05 -6.35196875e-08
  1.21892411e-08  4.18820144e-06]",0.07274,0
"[[169, 217], [229, 225], [190, 228], [176, 211], [232, 214], [193, 218], [186, 212], [199, 227], [213, 219], [203, 219], [215, 209], [180, 220], [220, 226], [238, 209], [180, 229], [206, 210], [238, 223], [223, 210], [170, 227], [196, 210]]",187,0.13278,0.023951,0.027911,"[ 2.03656768e-03 -1.73273055e-03 -5.14159586e-06 -9.26334634e-08
 -1.69890167e-07  4.57771200e-05]",0.066219,0
"[[168, 217], [229, 225], [189, 227], [175, 211], [232, 213], [193, 218], [185, 212], [198, 227], [212, 219], [203, 219], [215, 209], [180, 219], [220, 225], [238, 208], [180, 228], [206, 210], [238, 223], [223, 210], [170, 227], [196, 210]]",188,0.136114,0.026955,0.030834,"[ 1.04609170e-03 -6.97892876e-04 -5.98255620e-06 -1.51904183e-08
 -1.12864732e-07  2.95681108e-05]",0.066562,0
"[[168, 218], [229, 225], [189, 228], [175, 211], [232, 214], [193, 218], [185, 212], [198, 227], [212, 219], [203, 219], [215, 210], [179, 220], [220, 226], [238, 208], [180, 229], [206, 210], [238, 224], [223, 211], [170, 227], [196, 211]]",189,0.137563,0.028215,0.031967,"[ 1.04169454e-03 -9.99056476e-04 -6.44672824e-06 -3.09277828e-08
 -1.19324672e-07  3.30971773e-05]",0.068209,0
"[[168, 218], [229, 225], [189, 228], [175, 212], [232, 214], [193, 218], [185, 212], [198, 227], [212, 219], [202, 219], [214, 209], [179, 220], [220, 226], [238, 208], [180, 229], [206, 210], [238, 224], [223, 211], [170, 227], [196, 211]]",190,0.12579,0.023693,0.028238,"[ 7.48550925e-04 -1.61964287e-04 -3.01727941e-06 -4.11907184e-08
 -9.73135239e-08  2.43876267e-05]",0.056901,0
"[[168, 218], [229, 225], [189, 228], [174, 212], [232, 214], [192, 218], [185, 212], [198, 227], [212, 219], [202, 219], [214, 210], [179, 220], [219, 226], [238, 209], [179, 229], [206, 210], [238, 223], [223, 211], [169, 227], [195, 211]]",191,0.135839,0.024239,0.028462,"[ 8.83543191e-05  4.82541969e-04 -6.98884635e-06  6.28957291e-08
 -5.63100538e-08  1.47471668e-05]",0.067337,0
"[[167, 218], [229, 225], [189, 228], [174, 212], [232, 214], [192, 219], [185, 212], [198, 227], [212, 219], [202, 219], [214, 210], [179, 220], [219, 226], [238, 209], [179, 229], [206, 210], [238, 224], [223, 211], [169, 227], [195, 211]]",192,0.152749,0.024756,0.029096,"[ 5.97981364e-05  5.73069634e-05 -6.80097019e-06  4.03495226e-08
 -5.79848837e-08  1.81607415e-05]",0.083003,0
"[[167, 218], [229, 225], [189, 228], [174, 212], [232, 214], [192, 218], [185, 212], [198, 227], [212, 219], [202, 219], [214, 210], [179, 220], [219, 226], [238, 209], [179, 229], [206, 210], [237, 224], [223, 211], [169, 227], [195, 211]]",193,0.116478,0.025005,0.029408,"[ 4.29039706e-04 -6.79515825e-04 -1.04150987e-05  4.90467527e-08
 -9.41665447e-08  2.69782476e-05]",0.046601,0
"[[168, 218], [229, 225], [189, 228], [174, 212], [232, 214], [192, 219], [185, 212], [198, 227], [212, 219], [202, 219], [214, 210], [179, 220], [219, 226], [238, 209], [179, 229], [206, 210], [238, 224], [223, 211], [169, 227], [195, 211]]",194,0.128677,0.026974,0.030821,"[ 2.90922346e-04  1.57597633e-04 -6.11729274e-06  3.72780834e-08
 -6.22581946e-08  1.91952293e-05]",0.057343,0
"[[168, 218], [229, 225], [189, 228], [174, 212], [232, 214], [192, 218], [185, 212], [198, 227], [212, 219], [202, 219], [214, 210], [179, 220], [219, 226], [238, 209], [179, 229], [206, 210], [238, 224], [223, 211], [169, 227], [195, 211]]",195,0.136041,0.024083,0.029083,"[ 3.56476082e-04  1.04542164e-04 -5.73913903e-06  3.31532364e-08
 -6.12819237e-08  2.00492267e-05]",0.066752,0
"[[167, 218], [229, 225], [189, 228], [174, 212], [232, 214], [192, 218], [185, 212], [198, 227], [212, 219], [202, 219], [214, 210], [179, 220], [219, 226], [238, 208], [179, 229], [206, 210], [237, 224], [223, 211], [169, 227], [195, 211]]",196,0.136495,0.025224,0.029294,"[ 2.67485942e-04 -1.03275939e-03 -1.17760834e-05  3.31139486e-08
 -1.13968778e-07  2.82299485e-05]",0.066602,0
"[[168, 218], [229, 225], [189, 228], [175, 212], [232, 214], [192, 218], [185, 212], [198, 227], [212, 219], [202, 219], [214, 210], [179, 220], [219, 226], [238, 209], [179, 229], [206, 210], [238, 224], [223, 211], [169, 227], [196, 211]]",197,0.123322,0.023645,0.027849,"[ 7.80844238e-04 -9.79347993e-04 -1.21663053e-05  5.75425007e-08
 -1.13254247e-07  3.17494240e-05]",0.056456,0
"[[168, 218], [229, 225], [189, 228], [174, 212], [232, 214], [192, 218], [185, 212], [198, 228], [212, 219], [202, 219], [214, 209], [179, 220], [220, 226], [238, 209], [179, 229], [206, 210], [238, 224], [223, 211], [169, 227], [196, 211]]",198,0.133452,0.025406,0.029326,"[ 3.94183886e-04 -1.03994840e-03 -7.88205762e-06 -1.63062000e-08
 -1.03368210e-07  2.89649380e-05]",0.066616,0
"[[167, 218], [229, 225], [189, 228], [174, 212], [232, 214], [192, 219], [185, 212], [198, 228], [212, 219], [202, 219], [214, 210], [179, 220], [220, 226], [238, 209], [179, 229], [206, 210], [238, 224], [223, 211], [169, 227], [196, 211]]",199,0.135629,0.02681,0.030651,"[ 1.03477822e-04 -6.17682098e-04 -8.02626767e-06  1.17242269e-08
 -8.13216239e-08  2.36081881e-05]",0.066013,0
"[[168, 218], [229, 226], [189, 228], [174, 212], [232, 214], [193, 219], [185, 212], [198, 228], [212, 220], [203, 219], [215, 210], [179, 220], [220, 226], [238, 209], [179, 229], [206, 210], [238, 224], [223, 211], [169, 227], [196, 211]]",200,0.136209,0.027393,0.031449,"[ 7.50287130e-04 -1.81311628e-03 -1.10827377e-05 -9.62064912e-09
 -1.27405282e-07  3.80076699e-05]",0.068033,0
"[[168, 218], [229, 226], [189, 228], [174, 212], [232, 215], [193, 219], [185, 212], [198, 228], [212, 220], [203, 219], [215, 210], [179, 220], [220, 226], [238, 209], [179, 229], [206, 210], [238, 224], [223, 211], [169, 227], [196, 211]]",201,0.135587,0.024154,0.029141,"[ 9.06179789e-05 -1.71058422e-04 -1.02132930e-06 -5.34148779e-10
 -1.17795864e-08  3.86424278e-06]",0.066434,0
"[[168, 218], [229, 226], [189, 228], [175, 212], [232, 215], [193, 219], [185, 212], [198, 228], [212, 220], [203, 220], [214, 210], [179, 220], [220, 226], [237, 209], [180, 229], [206, 211], [238, 224], [223, 212], [169, 228], [196, 211]]",202,0.126035,0.023928,0.028788,"[ 1.33153363e-04 -1.95929702e-05 -7.62405467e-08 -5.29924820e-09
 -8.69110865e-09  3.09126499e-06]",0.056676,0
"[[168, 218], [229, 226], [189, 228], [175, 212], [232, 215], [193, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 227], [237, 209], [180, 229], [206, 211], [238, 224], [223, 212], [169, 228], [196, 211]]",203,0.13482,0.024491,0.028579,"[ 1.33871319e-04  3.39621561e-05  9.29347122e-08 -4.06261030e-09
 -6.57750449e-09  2.71742620e-06]",0.066313,0
"[[168, 218], [229, 226], [189, 228], [175, 212], [232, 215], [193, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 210], [179, 220], [220, 227], [237, 209], [180, 229], [206, 211], [238, 224], [223, 212], [169, 228], [196, 211]]",204,0.142835,0.026246,0.030193,"[ 1.32662885e-04 -1.03268242e-05 -3.37576695e-09 -5.91275004e-09
 -8.37106303e-09  3.03753414e-06]",0.069354,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 224], [223, 212], [169, 228], [195, 211]]",205,0.124896,0.027117,0.030946,"[ 3.08447797e-05  1.47097538e-04  3.23753707e-07 -6.05469444e-10
 -1.19141960e-10  1.04528389e-06]",0.056651,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [220, 227], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",206,0.134445,0.025274,0.029534,"[ 7.45439370e-05  6.40736050e-05  4.79920481e-07 -6.44820529e-09
 -1.90462548e-09  2.07717055e-06]",0.06749,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [220, 227], [237, 209], [180, 229], [206, 211], [238, 224], [223, 212], [169, 228], [195, 211]]",207,0.136581,0.025182,0.029597,"[ 5.46437204e-05  1.64568027e-04  8.06629614e-07 -6.04358504e-09
  6.12201027e-10  1.10876145e-06]",0.066176,0
"[[168, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 227], [237, 209], [180, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",208,0.143069,0.025086,0.029105,"[ 1.07571624e-04  1.26033294e-04  9.43643306e-07 -9.28165552e-09
 -8.33119008e-10  1.83706163e-06]",0.073269,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [193, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 227], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",209,0.12263,0.025504,0.029587,"[ 8.60857215e-05  4.04480659e-05  3.94819860e-07 -6.82567254e-09
 -3.09266798e-09  2.33085353e-06]",0.05614,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [220, 227], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",210,0.134652,0.027876,0.031647,"[ 7.45439370e-05  6.40736050e-05  4.79920481e-07 -6.44820529e-09
 -1.90462548e-09  2.07717055e-06]",0.066402,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [220, 227], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",211,0.137921,0.027216,0.031144,"[ 7.45439370e-05  6.40736050e-05  4.79920481e-07 -6.44820529e-09
 -1.90462548e-09  2.07717055e-06]",0.066877,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 227], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",212,0.125117,0.025077,0.029291,"[ 7.64338403e-05  5.53729583e-05  4.53305538e-07 -6.67570550e-09
 -2.25338841e-09  2.14749327e-06]",0.057292,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [193, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 227], [237, 209], [180, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",213,0.139751,0.026311,0.030247,"[ 9.31860520e-05  1.02164652e-04  8.19350213e-07 -9.11038964e-09
 -1.19799207e-09  1.90087749e-06]",0.067749,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",214,0.121693,0.022753,0.027625,"[ 5.98504725e-05  9.82102090e-05  4.04962503e-07 -3.74239445e-09
 -1.10343977e-09  1.66605911e-06]",0.056296,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",215,0.137621,0.027194,0.03136,"[ 5.98504725e-05  9.82102090e-05  4.04962503e-07 -3.74239445e-09
 -1.10343977e-09  1.66605911e-06]",0.06683,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [219, 227], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",216,0.140628,0.02783,0.031412,"[ 9.06506828e-05  1.43051959e-05  1.36355491e-07 -4.64685708e-09
 -4.34263482e-09  2.60899354e-06]",0.066316,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",217,0.123152,0.024418,0.028287,"[ 7.39051781e-05  6.23908807e-05  1.26660669e-07 -1.91195132e-09
 -2.96958763e-09  2.08572302e-06]",0.056385,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 227], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",218,0.135706,0.025123,0.029403,"[ 7.64338403e-05  5.53729583e-05  4.53305538e-07 -6.67570550e-09
 -2.25338841e-09  2.14749327e-06]",0.06665,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",219,0.143626,0.02615,0.030219,"[ 7.39051781e-05  6.23908807e-05  1.26660669e-07 -1.91195132e-09
 -2.96958763e-09  2.08572302e-06]",0.066673,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",220,0.122826,0.024057,0.028185,"[ 7.39051781e-05  6.23908807e-05  1.26660669e-07 -1.91195132e-09
 -2.96958763e-09  2.08572302e-06]",0.056119,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",221,0.133448,0.026874,0.03081,"[ 5.98504725e-05  9.82102090e-05  4.04962503e-07 -3.74239445e-09
 -1.10343977e-09  1.66605911e-06]",0.06613,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",222,0.143768,0.028361,0.03209,"[ 5.79394877e-05  1.06711781e-04  4.29128276e-07 -3.49451625e-09
 -7.64998353e-10  1.59705484e-06]",0.072848,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",223,0.127495,0.026626,0.030401,"[ 5.98504725e-05  9.82102090e-05  4.04962503e-07 -3.74239445e-09
 -1.10343977e-09  1.66605911e-06]",0.057221,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",224,0.133729,0.024367,0.029479,"[ 7.39051781e-05  6.23908807e-05  1.26660669e-07 -1.91195132e-09
 -2.96958763e-09  2.08572302e-06]",0.066425,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",225,0.126062,0.024617,0.029258,"[ 5.79394877e-05  1.06711781e-04  4.29128276e-07 -3.49451625e-09
 -7.64998353e-10  1.59705484e-06]",0.056469,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [215, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",226,0.139357,0.024327,0.028304,"[ 6.12018463e-05  3.65805948e-05 -1.20681316e-08 -1.61619740e-09
 -3.25884339e-09  2.14095347e-06]",0.073137,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",227,0.137895,0.026498,0.030929,"[ 5.98504725e-05  9.82102090e-05  4.04962503e-07 -3.74239445e-09
 -1.10343977e-09  1.66605911e-06]",0.066551,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",228,0.125773,0.028817,0.0327,"[ 5.98504725e-05  9.82102090e-05  4.04962503e-07 -3.74239445e-09
 -1.10343977e-09  1.66605911e-06]",0.056408,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",229,0.142496,0.024865,0.028652,"[ 5.79394877e-05  1.06711781e-04  4.29128276e-07 -3.49451625e-09
 -7.64998353e-10  1.59705484e-06]",0.076226,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",230,0.129456,0.02474,0.029626,"[ 7.39051781e-05  6.23908807e-05  1.26660669e-07 -1.91195132e-09
 -2.96958763e-09  2.08572302e-06]",0.05759,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",231,0.124416,0.024792,0.029149,"[ 5.79394877e-05  1.06711781e-04  4.29128276e-07 -3.49451625e-09
 -7.64998353e-10  1.59705484e-06]",0.05605,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",232,0.133732,0.02453,0.02853,"[ 7.28474618e-05  1.58406039e-05  1.59542248e-08 -3.71152784e-09
 -4.86271359e-09  2.42439965e-06]",0.066734,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [203, 220], [215, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 224], [223, 212], [169, 228], [195, 211]]",233,0.138383,0.026921,0.030954,"[ 3.44563425e-05  7.67731398e-05 -1.17614050e-07  1.26762208e-09
 -2.62686677e-09  1.59382892e-06]",0.066156,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 211], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 225], [223, 212], [169, 228], [195, 211]]",234,0.136089,0.028191,0.031918,"[ 5.79394877e-05  1.06711781e-04  4.29128276e-07 -3.49451625e-09
 -7.64998353e-10  1.59705484e-06]",0.066474,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [238, 224], [223, 212], [169, 228], [195, 211]]",235,0.12994,0.024742,0.029014,"[ 2.99357554e-05  9.99257176e-05  2.10479257e-07 -2.39969329e-09
 -2.02893959e-09  1.38993399e-06]",0.057346,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [238, 224], [223, 212], [169, 228], [195, 211]]",236,0.135872,0.02472,0.029483,"[ 4.60599226e-05  5.45328379e-05 -1.02478445e-07 -7.47165207e-10
 -4.29746940e-09  1.88831917e-06]",0.066118,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [238, 224], [223, 212], [169, 228], [195, 211]]",237,0.131252,0.025159,0.029978,"[ 4.60599226e-05  5.45328379e-05 -1.02478445e-07 -7.47165207e-10
 -4.29746940e-09  1.88831917e-06]",0.063676,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 212], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 212], [169, 228], [195, 211]]",238,0.145082,0.024458,0.028792,"[ 9.44072232e-05 -6.67258044e-05 -5.06594463e-07 -2.08179787e-09
 -9.46898562e-09  3.23242988e-06]",0.073295,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [238, 224], [223, 212], [169, 228], [195, 211]]",239,0.126049,0.027805,0.03154,"[ 4.60599226e-05  5.45328379e-05 -1.02478445e-07 -7.47165207e-10
 -4.29746940e-09  1.88831917e-06]",0.057373,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 212], [169, 228], [195, 211]]",240,0.122837,0.025607,0.02991,"[ 7.68463233e-05 -1.04773714e-05 -4.68547756e-07  3.03168928e-10
 -7.85637584e-09  2.66095777e-06]",0.056132,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 212], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 212], [169, 228], [195, 211]]",241,0.149247,0.024324,0.028334,"[ 9.44072232e-05 -6.67258044e-05 -5.06594463e-07 -2.08179787e-09
 -9.46898562e-09  3.23242988e-06]",0.083372,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [220, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 212], [169, 228], [195, 211]]",242,0.124238,0.025082,0.030307,"[ 6.01965565e-05  3.60777199e-05 -1.49279576e-07 -1.36273170e-09
 -5.52373868e-09  2.14908709e-06]",0.056077,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 212], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 212], [169, 228], [195, 211]]",243,0.135553,0.027928,0.031649,"[ 9.44072232e-05 -6.67258044e-05 -5.06594463e-07 -2.08179787e-09
 -9.46898562e-09  3.23242988e-06]",0.066011,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 212], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 211], [169, 228], [195, 211]]",244,0.134117,0.027073,0.030864,"[ 8.66511801e-05 -1.00882260e-04 -6.37456419e-07 -3.10804732e-09
 -1.11237295e-08  3.41925854e-06]",0.063456,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 213], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 212], [169, 228], [195, 211]]",245,0.128384,0.026216,0.030349,"[ 7.68463233e-05 -1.04773714e-05 -4.68547756e-07  3.03168928e-10
 -7.85637584e-09  2.66095777e-06]",0.056444,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 212], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 211], [169, 228], [195, 211]]",246,0.135355,0.026379,0.030272,"[ 8.66511801e-05 -1.00882260e-04 -6.37456419e-07 -3.10804732e-09
 -1.11237295e-08  3.41925854e-06]",0.066176,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 212], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 212], [169, 228], [195, 211]]",247,0.135253,0.025168,0.029292,"[ 9.44072232e-05 -6.67258044e-05 -5.06594463e-07 -2.08179787e-09
 -9.46898562e-09  3.23242988e-06]",0.066857,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [184, 212], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 212], [169, 228], [195, 211]]",248,0.1239,0.025558,0.029436,"[ 7.36328020e-05 -1.06134957e-05 -1.73300095e-07 -3.29462357e-09
 -6.76246978e-09  2.63728349e-06]",0.056362,0
"[[167, 218], [229, 226], [189, 228], [174, 212], [232, 215], [192, 219], [185, 212], [198, 228], [212, 220], [202, 220], [214, 210], [179, 220], [219, 226], [237, 209], [179, 229], [206, 211], [237, 224], [223, 212], [169, 228], [195, 211]]",249,0.143449,0.028413,0.032075,"[ 9.44072232e-05 -6.67258044e-05 -5.06594463e-07 -2.08179787e-09
 -9.46898562e-09  3.23242988e-06]",0.072765,0
