keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[173, 216], [236, 224], [195, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 222], [230, 209], [175, 226], [201, 209]]",342,0.143758,0.024933,0.02909,"[ 1.05083361e-04 -1.35221745e-04 -6.41149781e-07 -1.15413212e-09
 -3.85319887e-09  1.83264714e-06]",0.073385,0
"[[173, 216], [236, 224], [195, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [219, 218], [209, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 222], [230, 209], [175, 226], [201, 209]]",343,0.122165,0.024674,0.02878,"[ 1.02355392e-04 -1.44209809e-04 -6.50276572e-07 -1.68012602e-09
 -3.98483579e-09  1.85672536e-06]",0.05687,0
"[[174, 216], [236, 224], [195, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [219, 218], [209, 218], [221, 208], [185, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 222], [230, 209], [175, 226], [201, 209]]",344,0.137149,0.027695,0.031435,"[ 1.40764506e-04 -1.32307039e-04 -5.43640141e-07 -2.44926563e-09
 -4.84264604e-09  2.05212963e-06]",0.067512,0
"[[173, 216], [236, 224], [194, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 222], [230, 209], [175, 226], [201, 209]]",345,0.125722,0.026752,0.030625,"[ 9.96243886e-05 -1.80125140e-04 -9.78760514e-07  9.21944295e-10
 -5.29918336e-09  2.15157798e-06]",0.056613,0
"[[173, 216], [236, 224], [195, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 223], [230, 209], [175, 226], [201, 209]]",346,0.140604,0.023841,0.028178,"[ 1.30008133e-04 -1.74993442e-04 -5.43229015e-07 -3.93451961e-09
 -4.46103135e-09  2.35927818e-06]",0.073278,0
"[[173, 216], [236, 224], [195, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 222], [230, 209], [175, 226], [201, 209]]",347,0.130355,0.024319,0.028768,"[ 1.05083361e-04 -1.35221745e-04 -6.41149781e-07 -1.15413212e-09
 -3.85319887e-09  1.83264714e-06]",0.056405,0
"[[173, 216], [236, 224], [195, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 223], [230, 209], [175, 226], [201, 209]]",348,0.12487,0.023239,0.027985,"[ 1.30008133e-04 -1.74993442e-04 -5.43229015e-07 -3.93451961e-09
 -4.46103135e-09  2.35927818e-06]",0.056473,0
"[[173, 216], [236, 224], [195, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 223], [230, 209], [175, 226], [201, 209]]",349,0.136946,0.024876,0.029139,"[ 1.30008133e-04 -1.74993442e-04 -5.43229015e-07 -3.93451961e-09
 -4.46103135e-09  2.35927818e-06]",0.067231,0
"[[173, 216], [236, 224], [194, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 223], [230, 209], [175, 226], [201, 209]]",350,0.135278,0.027974,0.031719,"[ 1.24356467e-04 -2.19174372e-04 -8.74433782e-07 -1.90286304e-09
 -5.86884263e-09  2.67094525e-06]",0.066293,0
"[[173, 216], [236, 224], [194, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",351,0.143496,0.026421,0.030379,"[ 1.34175787e-04 -1.97953319e-04 -9.91629010e-07 -1.73543277e-10
 -7.35354165e-09  2.59609703e-06]",0.074587,0
"[[173, 216], [236, 224], [195, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 223], [230, 209], [175, 226], [201, 209]]",352,0.13237,0.026037,0.030311,"[ 1.30008133e-04 -1.74993442e-04 -5.43229015e-07 -3.93451961e-09
 -4.46103135e-09  2.35927818e-06]",0.063514,0
"[[174, 216], [236, 224], [195, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [245, 222], [230, 209], [175, 226], [201, 209]]",353,0.123614,0.023399,0.028206,"[ 1.27474710e-04 -1.27812255e-04 -5.87841100e-07 -1.40705534e-09
 -4.32303751e-09  1.94503114e-06]",0.056317,0
"[[173, 216], [236, 224], [194, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",354,0.133921,0.024461,0.028493,"[ 1.34175787e-04 -1.97953319e-04 -9.91629010e-07 -1.73543277e-10
 -7.35354165e-09  2.59609703e-06]",0.06636,0
"[[173, 216], [236, 224], [194, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",355,0.142231,0.026177,0.030514,"[ 1.34175787e-04 -1.97953319e-04 -9.91629010e-07 -1.73543277e-10
 -7.35354165e-09  2.59609703e-06]",0.07299,0
"[[173, 216], [236, 224], [194, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",356,0.127172,0.02877,0.032662,"[ 1.34175787e-04 -1.97953319e-04 -9.91629010e-07 -1.73543277e-10
 -7.35354165e-09  2.59609703e-06]",0.05661,0
"[[173, 216], [236, 224], [194, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",357,0.134488,0.025228,0.029326,"[ 1.34175787e-04 -1.97953319e-04 -9.91629010e-07 -1.73543277e-10
 -7.35354165e-09  2.59609703e-06]",0.066477,0
"[[174, 216], [235, 224], [194, 226], [180, 210], [239, 213], [198, 217], [191, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",358,0.144406,0.025079,0.02945,"[ 1.78804238e-04 -2.51453125e-04 -1.32323971e-06  1.19388500e-09
 -1.09291684e-08  3.37827243e-06]",0.07847,0
"[[173, 216], [235, 224], [194, 226], [180, 210], [239, 213], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",359,0.140815,0.026762,0.030789,"[ 1.38394432e-04 -2.47558481e-04 -1.38305089e-06  2.37377467e-09
 -9.47774867e-09  3.05476703e-06]",0.062766,0
"[[173, 216], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [204, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",360,0.115262,0.027727,0.031437,"[ 1.39579467e-04 -2.10385181e-04 -1.04221968e-06 -1.38704007e-09
 -9.37497757e-09  2.76065175e-06]",0.036316,0
"[[173, 216], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",361,0.124839,0.025468,0.030179,"[ 1.39769126e-04 -2.53227000e-04 -1.37205674e-06  7.17019178e-10
 -1.09594609e-08  3.10964028e-06]",0.056835,0
"[[173, 216], [235, 224], [194, 226], [180, 210], [238, 213], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",362,0.136223,0.025866,0.02983,"[ 1.55910178e-04 -2.42847505e-04 -1.27855909e-06  1.08545493e-09
 -1.00067442e-08  3.17260997e-06]",0.066675,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",363,0.13848,0.02359,0.027714,"[ 1.18518675e-04 -2.38209056e-04 -1.50895089e-06  2.30181748e-09
 -1.12825100e-08  2.82799695e-06]",0.068211,0
"[[173, 216], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",364,0.124839,0.023826,0.027873,"[ 1.39769126e-04 -2.53227000e-04 -1.37205674e-06  7.17019178e-10
 -1.09594609e-08  3.10964028e-06]",0.056476,0
"[[173, 216], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",365,0.145698,0.025698,0.029837,"[ 1.39769126e-04 -2.53227000e-04 -1.37205674e-06  7.17019178e-10
 -1.09594609e-08  3.10964028e-06]",0.073197,0
"[[173, 216], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",366,0.128512,0.028399,0.03213,"[ 1.39769126e-04 -2.53227000e-04 -1.37205674e-06  7.17019178e-10
 -1.09594609e-08  3.10964028e-06]",0.05848,0
"[[173, 216], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 227], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",367,0.124855,0.024896,0.029025,"[ 1.39769126e-04 -2.53227000e-04 -1.37205674e-06  7.17019178e-10
 -1.09594609e-08  3.10964028e-06]",0.056969,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 228], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",368,0.136919,0.026085,0.030154,"[ 1.11226261e-04 -2.87240748e-04 -1.65674284e-06  2.63288518e-10
 -1.35551729e-08  3.16122347e-06]",0.066344,0
"[[174, 216], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 228], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",369,0.140102,0.02568,0.030013,"[ 1.54934337e-04 -2.98057213e-04 -1.48362411e-06 -1.56341660e-09
 -1.38466353e-08  3.58122001e-06]",0.067731,0
"[[174, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [226, 224], [244, 207], [185, 228], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",370,0.12427,0.024928,0.029114,"[ 1.33482604e-04 -2.77097923e-04 -1.58225309e-06 -1.19738874e-10
 -1.39168760e-08  3.25148057e-06]",0.05668,0
"[[173, 216], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [221, 208], [184, 218], [225, 224], [244, 207], [185, 228], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",371,0.141906,0.028532,0.032355,"[ 1.46497435e-04 -3.47083201e-04 -1.82879590e-06  2.74772626e-10
 -1.54446685e-08  3.92004308e-06]",0.066495,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",372,0.127885,0.026702,0.031424,"[ 1.19279300e-04 -2.03243311e-04 -1.10672628e-06 -2.26984183e-09
 -1.09667680e-08  2.60603831e-06]",0.057711,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [212, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",373,0.136784,0.025222,0.029278,"[ 1.22884548e-04 -2.21341446e-04 -1.46255806e-06  1.80107693e-09
 -1.18650858e-08  2.77639945e-06]",0.067338,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",374,0.136187,0.026443,0.030819,"[ 1.19279300e-04 -2.03243311e-04 -1.10672628e-06 -2.26984183e-09
 -1.09667680e-08  2.60603831e-06]",0.063404,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",375,0.126872,0.025771,0.029982,"[ 1.16465764e-04 -1.58264344e-04 -1.05834779e-06  1.18900767e-11
 -9.41006304e-09  2.24284906e-06]",0.056235,0
"[[174, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",376,0.145415,0.025558,0.032936,"[ 1.41623265e-04 -1.92837616e-04 -1.03035478e-06 -2.66212965e-09
 -1.13212557e-08  2.69502655e-06]",0.073489,0
"[[174, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [226, 224], [244, 207], [185, 228], [212, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",377,0.130724,0.028693,0.036206,"[ 1.33783333e-04 -2.16614973e-04 -1.16532395e-06 -2.28845699e-09
 -1.17987506e-08  2.79284617e-06]",0.056336,0
"[[174, 216], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",378,0.125031,0.024803,0.029086,"[ 1.63417952e-04 -2.13831765e-04 -9.31941408e-07 -4.09810756e-09
 -1.12571279e-08  3.02780782e-06]",0.058308,0
"[[174, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",379,0.140197,0.02434,0.031809,"[ 1.41623265e-04 -1.92837616e-04 -1.03035478e-06 -2.66212965e-09
 -1.13212557e-08  2.69502655e-06]",0.067379,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 208], [244, 222], [229, 209], [175, 226], [201, 209]]",380,0.123706,0.025691,0.029761,"[ 1.19279300e-04 -2.03243311e-04 -1.10672628e-06 -2.26984183e-09
 -1.09667680e-08  2.60603831e-06]",0.056069,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",381,0.134945,0.02564,0.029719,"[ 1.16465764e-04 -1.58264344e-04 -1.05834779e-06  1.18900767e-11
 -9.41006304e-09  2.24284906e-06]",0.066471,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",382,0.135573,0.026284,0.030807,"[ 1.00224513e-04 -1.03480226e-04 -1.03472074e-06  2.49388637e-09
 -7.92888722e-09  1.69249598e-06]",0.065517,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 210], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",383,0.135968,0.027263,0.031068,"[ 1.16465764e-04 -1.58264344e-04 -1.05834779e-06  1.18900767e-11
 -9.41006304e-09  2.24284906e-06]",0.067383,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",384,0.131267,0.025235,0.02925,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.062638,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",385,0.1368,0.024974,0.029031,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.066034,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",386,0.126135,0.026461,0.030621,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.056048,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",387,0.13543,0.025184,0.029337,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.066355,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",388,0.137061,0.026905,0.030743,"[ 1.00224513e-04 -1.03480226e-04 -1.03472074e-06  2.49388637e-09
 -7.92888722e-09  1.69249598e-06]",0.066053,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",389,0.125814,0.025518,0.030127,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.056246,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",390,0.13557,0.023825,0.028063,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.067622,0
"[[174, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",391,0.135206,0.024856,0.028921,"[ 1.22516752e-04 -9.35356516e-05 -9.65016731e-07  2.15777863e-09
 -8.31342459e-09  1.78469420e-06]",0.067269,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",392,0.135778,0.026606,0.030642,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.066677,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",393,0.125098,0.027074,0.031193,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.055776,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",394,0.137811,0.026093,0.031527,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.066773,0
"[[174, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 218], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",395,0.142651,0.027809,0.031662,"[ 1.22516752e-04 -9.35356516e-05 -9.65016731e-07  2.15777863e-09
 -8.31342459e-09  1.78469420e-06]",0.073504,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",396,0.126632,0.025428,0.029638,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.056175,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",397,0.132585,0.024695,0.028609,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.062918,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",398,0.141564,0.024588,0.028897,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.072998,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",399,0.127766,0.026052,0.029909,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.057696,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",400,0.129841,0.025897,0.030293,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.056869,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 213], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",401,0.134549,0.026133,0.030183,"[ 1.02595048e-04 -8.86729482e-05 -1.04276796e-06  3.63868055e-09
 -7.42469091e-09  1.61882220e-06]",0.06662,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 212], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",402,0.122912,0.022859,0.027214,"[ 8.61004639e-05 -1.00831066e-04 -1.15027406e-06  3.34615222e-09
 -8.44619812e-09  1.56641339e-06]",0.056669,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 213], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",403,0.14426,0.025292,0.029305,"[ 1.02595048e-04 -8.86729482e-05 -1.04276796e-06  3.63868055e-09
 -7.42469091e-09  1.61882220e-06]",0.076491,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 213], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",404,0.136242,0.026231,0.033993,"[ 1.02595048e-04 -8.86729482e-05 -1.04276796e-06  3.63868055e-09
 -7.42469091e-09  1.61882220e-06]",0.058969,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 213], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",405,0.132798,0.027895,0.035442,"[ 1.02595048e-04 -8.86729482e-05 -1.04276796e-06  3.63868055e-09
 -7.42469091e-09  1.61882220e-06]",0.057108,0
"[[173, 217], [235, 224], [194, 226], [180, 210], [238, 213], [198, 217], [190, 211], [203, 226], [218, 218], [208, 218], [220, 208], [184, 219], [225, 224], [244, 207], [185, 228], [211, 209], [244, 222], [229, 209], [175, 226], [201, 209]]",406,0.129586,0.024177,0.032237,"[ 1.02595048e-04 -8.86729482e-05 -1.04276796e-06  3.63868055e-09
 -7.42469091e-09  1.61882220e-06]",0.057621,0
