keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera
"[[612, 294], [624, 394], [708, 336], [796, 340]]",goal keypoints
"[[898, 294], [910, 406], [1014, 342], [1118, 350]]",26,0.060369,"[ 1.81831601e-01 -3.49263255e-02 -7.96810611e-05  2.13348128e-07
  4.81567425e-07  3.06916101e-06]",0.037428
"[[900, 296], [902, 408], [1008, 336], [1108, 338]]",27,0.072935,"[ 1.25181924e-01 -1.61962075e-02 -2.35040016e-04  1.42958481e-06
 -2.60223281e-07 -3.60483312e-04]",0.048389
"[[894, 290], [900, 408], [1004, 334], [1104, 340]]",28,0.062078,"[ 1.12156961e-01 -5.27406935e-02 -2.46510576e-04  7.40299731e-07
 -4.15716385e-07 -7.25168511e-05]",0.037649
"[[892, 294], [904, 406], [1002, 336], [1102, 340]]",29,0.072915,"[ 1.55873772e-01 -1.57412352e-02 -1.45145989e-04  4.47008526e-07
 -1.41421603e-08 -2.60035361e-04]",0.049163
"[[892, 296], [900, 406], [1000, 334], [1106, 346]]",30,0.061953,"[ 1.61060150e-01 -2.22123043e-02 -1.24409428e-04  6.36490550e-07
  2.37638257e-07 -1.70047355e-04]",0.037126
"[[890, 296], [896, 410], [1002, 336], [1098, 340]]",31,0.062122,"[ 1.15081627e-01 -2.52395880e-02 -2.37640494e-04  1.04797373e-06
 -3.59070691e-07 -2.84540234e-04]",0.038221
"[[886, 292], [896, 406], [996, 336], [1094, 338]]",32,0.074642,"[ 1.34339981e-01 -2.74234548e-02 -1.88834740e-04  5.82862038e-07
 -2.34125879e-07 -2.13078939e-04]",0.048771
"[[886, 292], [894, 406], [996, 338], [1092, 340]]",33,0.061439,"[ 1.36091617e-01 -3.73450733e-02 -1.96864400e-04  6.48143025e-07
 -2.81843359e-07 -1.05800468e-04]",0.0366
"[[882, 296], [890, 406], [994, 342], [1088, 348]]",34,0.072942,"[ 1.67069392e-01 -3.53078361e-02 -1.30206358e-04  5.61166231e-07
  5.85895221e-08  1.98595824e-05]",0.048134
"[[878, 292], [890, 406], [990, 338], [1096, 340]]",35,0.062574,"[ 1.34020602e-01 -2.16836936e-02 -1.39574440e-04  4.50764732e-07
  1.75771060e-07 -2.46431074e-04]",0.037367
"[[878, 296], [886, 406], [988, 342], [1084, 348]]",36,0.062237,"[ 1.65474055e-01 -3.44017004e-02 -1.26011422e-04  5.35458129e-07
  6.72034462e-08  1.95374068e-05]",0.038315
"[[876, 296], [884, 406], [984, 338], [1090, 348]]",37,0.07093,"[ 1.57209562e-01 -2.57909501e-02 -1.06747439e-04  5.80572808e-07
  3.24273510e-07 -9.34091819e-05]",0.0481
"[[870, 296], [880, 410], [984, 342], [1082, 340]]",38,0.07479,"[ 1.12314753e-01 -1.80968287e-02 -1.91073498e-04  7.31320563e-07
 -1.30267438e-07 -3.03675704e-04]",0.044209
