keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[201, 199], [263, 204], [221, 206], [242, 206], [232, 207], [245, 197], [206, 207], [268, 196]]",339,0.129007,0.02488,0.028796,"[ 5.67379025e-04 -4.03615507e-04 -4.59352011e-07  8.90826706e-10
  6.12215322e-09  7.50879193e-08]",0.057792,0
"[[201, 199], [263, 203], [221, 206], [242, 206], [232, 207], [245, 197], [206, 207], [268, 196]]",340,0.134862,0.025144,0.028919,"[ 5.36918450e-04 -2.24526535e-04 -2.83017615e-07  8.31547141e-09
  1.05553414e-08 -1.65931234e-06]",0.066998,0
"[[201, 199], [263, 203], [221, 206], [242, 206], [232, 207], [245, 197], [206, 207], [268, 196]]",341,0.137257,0.024654,0.031542,"[ 5.36918450e-04 -2.24526535e-04 -2.83017615e-07  8.31547141e-09
  1.05553414e-08 -1.65931234e-06]",0.066471,0
"[[201, 199], [263, 203], [221, 206], [242, 206], [232, 207], [245, 197], [206, 207], [268, 196]]",342,0.126561,0.02524,0.02919,"[ 5.36918450e-04 -2.24526535e-04 -2.83017615e-07  8.31547141e-09
  1.05553414e-08 -1.65931234e-06]",0.057183,0
"[[201, 199], [263, 203], [221, 206], [242, 206], [232, 207], [245, 197], [206, 207], [268, 196]]",343,0.13361,0.022477,0.027091,"[ 5.36918450e-04 -2.24526535e-04 -2.83017615e-07  8.31547141e-09
  1.05553414e-08 -1.65931234e-06]",0.066327,0
"[[201, 199], [263, 203], [221, 206], [241, 206], [232, 207], [245, 197], [206, 207], [267, 196]]",344,0.138046,0.023825,0.030872,"[ 5.84482902e-04 -2.28916901e-04 -1.15338132e-07  5.37527735e-09
  8.66299535e-09 -1.23231738e-06]",0.066964,0
"[[201, 199], [263, 203], [221, 206], [242, 206], [232, 207], [244, 197], [206, 207], [267, 196]]",345,0.12462,0.024868,0.02875,"[ 6.22372467e-04  2.68586119e-04  3.39123997e-06 -1.23666258e-08
  2.76538833e-08 -5.08491390e-06]",0.056423,0
"[[201, 199], [262, 203], [221, 206], [241, 206], [231, 207], [244, 197], [205, 207], [267, 197]]",346,0.136126,0.025462,0.029364,"[ 6.33919472e-04 -2.47876423e-04 -7.93914571e-07  1.81828731e-08
  8.29819835e-09 -5.83363884e-07]",0.068081,0
"[[201, 199], [262, 203], [221, 206], [241, 206], [231, 207], [244, 197], [205, 207], [267, 197]]",347,0.137299,0.025226,0.032188,"[ 6.33919472e-04 -2.47876423e-04 -7.93914571e-07  1.81828731e-08
  8.29819835e-09 -5.83363884e-07]",0.06594,0
"[[201, 199], [262, 203], [221, 206], [241, 206], [231, 207], [244, 197], [205, 207], [267, 196]]",348,0.141981,0.024408,0.028228,"[ 5.69601761e-04 -3.98367993e-04 -1.41772124e-06  1.29638172e-08
  1.52779498e-09  1.68022807e-07]",0.067117,0
"[[201, 199], [262, 204], [220, 206], [241, 206], [231, 207], [244, 197], [205, 207], [267, 196]]",349,0.122241,0.022574,0.026818,"[ 5.76379365e-04 -6.06818517e-04 -1.95449364e-06  9.17963317e-09
 -3.37245503e-09  2.00284857e-06]",0.056372,0
"[[201, 199], [262, 204], [220, 206], [241, 206], [231, 207], [244, 197], [205, 207], [267, 196]]",350,0.133383,0.023836,0.027606,"[ 5.76379365e-04 -6.06818517e-04 -1.95449364e-06  9.17963317e-09
 -3.37245503e-09  2.00284857e-06]",0.066125,0
"[[201, 199], [262, 204], [220, 206], [240, 206], [231, 207], [244, 197], [205, 207], [267, 196]]",351,0.133466,0.024484,0.028281,"[ 5.77099240e-04 -7.01834043e-04 -2.80676826e-06  1.56291460e-08
 -7.41576782e-09  2.82177913e-06]",0.066462,0
"[[201, 199], [262, 204], [220, 206], [240, 206], [231, 207], [244, 197], [205, 207], [267, 197]]",352,0.133346,0.025061,0.028848,"[ 6.42034349e-04 -5.29002726e-04 -2.13208363e-06  2.17576006e-08
  1.77410249e-10  1.88962228e-06]",0.066584,0
"[[201, 199], [262, 204], [220, 206], [240, 206], [230, 207], [244, 197], [205, 208], [267, 197]]",353,0.134832,0.02507,0.02891,"[ 5.70179733e-04 -7.94722277e-04 -3.81173894e-06  2.44967386e-08
 -1.11372620e-08  3.62430945e-06]",0.066568,0
"[[200, 199], [262, 204], [220, 206], [240, 207], [230, 207], [244, 197], [205, 208], [267, 197]]",354,0.134315,0.023872,0.028429,"[ 5.31628742e-04 -7.38222816e-04 -2.71455209e-06  1.20043255e-08
 -6.36627085e-09  2.93326135e-06]",0.067591,0
"[[201, 199], [262, 204], [220, 206], [240, 207], [230, 207], [244, 197], [205, 208], [266, 197]]",355,0.131851,0.022756,0.027158,"[ 6.18134807e-04 -8.59868248e-04 -3.25664899e-06  1.13555411e-08
 -1.41278853e-08  4.56258279e-06]",0.066495,0
"[[200, 199], [262, 204], [220, 206], [240, 207], [230, 207], [244, 197], [205, 208], [266, 197]]",356,0.133079,0.023911,0.027727,"[ 5.79685104e-04 -6.54017617e-04 -1.74189630e-06  2.90847948e-09
 -4.51725581e-09  2.60784318e-06]",0.066512,0
"[[201, 199], [262, 204], [220, 206], [240, 207], [230, 208], [244, 197], [205, 208], [266, 197]]",357,0.133476,0.024512,0.02825,"[ 5.99907275e-04 -1.03921153e-03 -3.82604340e-06  6.26119783e-09
 -2.05237615e-08  5.94151513e-06]",0.066758,0
"[[201, 200], [262, 204], [220, 206], [240, 207], [230, 208], [243, 198], [205, 208], [266, 197]]",358,0.135701,0.024521,0.028461,"[ 6.42695809e-04 -5.64011754e-05  1.64321149e-07  1.36682777e-08
  1.22039971e-08 -1.79423669e-06]",0.06771,0
"[[200, 200], [261, 204], [220, 207], [240, 207], [230, 208], [243, 198], [205, 208], [266, 197]]",359,0.125829,0.025156,0.0293,"[ 5.95500753e-04 -1.68054070e-04 -1.43736674e-07  7.92151526e-09
  7.71940470e-09 -1.13189122e-06]",0.05735,0
"[[200, 200], [261, 204], [220, 207], [240, 207], [230, 208], [243, 198], [205, 208], [266, 197]]",360,0.134659,0.024182,0.028008,"[ 5.95500753e-04 -1.68054070e-04 -1.43736674e-07  7.92151526e-09
  7.71940470e-09 -1.13189122e-06]",0.067076,0
"[[200, 200], [261, 204], [220, 207], [240, 207], [230, 208], [243, 198], [205, 208], [266, 197]]",361,0.134596,0.02273,0.027237,"[ 5.95500753e-04 -1.68054070e-04 -1.43736674e-07  7.92151526e-09
  7.71940470e-09 -1.13189122e-06]",0.067885,0
"[[200, 200], [261, 204], [219, 207], [239, 207], [230, 208], [243, 198], [204, 208], [266, 197]]",362,0.134626,0.02382,0.027639,"[ 5.16511608e-04 -5.36734674e-04 -2.97471466e-06  2.50125349e-08
 -4.83298954e-09  1.42208663e-06]",0.067798,0
"[[200, 200], [261, 204], [219, 207], [239, 207], [229, 208], [243, 198], [204, 208], [266, 197]]",363,0.135565,0.02453,0.028376,"[ 5.02533940e-04 -6.56255889e-04 -4.06112431e-06  3.31392739e-08
 -9.52843227e-09  2.33474281e-06]",0.067142,0
"[[200, 200], [261, 204], [219, 207], [239, 208], [229, 208], [243, 198], [204, 208], [266, 197]]",364,0.136969,0.025208,0.029162,"[ 5.00336242e-04 -8.55929496e-04 -4.59003131e-06  2.72524355e-08
 -1.59599250e-08  3.99635022e-06]",0.069339,0
"[[200, 200], [261, 205], [219, 207], [239, 208], [230, 208], [243, 198], [204, 208], [266, 197]]",365,0.126765,0.024611,0.028484,"[ 5.48015203e-04 -8.58796453e-04 -3.40740527e-06  1.17497888e-08
 -1.35626750e-08  4.36880000e-06]",0.058765,0
"[[200, 200], [261, 205], [219, 207], [239, 208], [230, 208], [243, 198], [204, 209], [266, 197]]",366,0.132706,0.022494,0.026275,"[ 4.98014995e-04 -9.86631778e-04 -4.05375833e-06  8.81527626e-09
 -1.96886193e-08  5.08513307e-06]",0.066768,0
"[[199, 200], [261, 205], [219, 207], [239, 208], [230, 208], [243, 199], [204, 209], [265, 197]]",367,0.133196,0.022551,0.026739,"[ 5.37834733e-04 -4.06618656e-04 -3.35524791e-07 -5.48543817e-09
  2.51790612e-09  6.70723979e-07]",0.067284,0
"[[199, 200], [261, 205], [219, 207], [240, 208], [230, 209], [243, 199], [204, 209], [265, 197]]",368,0.135983,0.023798,0.027593,"[ 5.23973666e-04 -4.33675516e-04  3.05892415e-07 -1.80782857e-08
  2.44757968e-09  7.95566163e-07]",0.069683,0
"[[199, 200], [261, 205], [219, 207], [240, 208], [230, 209], [243, 199], [204, 209], [265, 197]]",369,0.132959,0.024533,0.02833,"[ 5.23973666e-04 -4.33675516e-04  3.05892415e-07 -1.80782857e-08
  2.44757968e-09  7.95566163e-07]",0.066354,0
"[[200, 200], [261, 205], [219, 207], [240, 208], [230, 209], [243, 199], [204, 209], [265, 198]]",370,0.135729,0.02475,0.028762,"[ 6.24576446e-04 -5.06569079e-04 -7.80998751e-07 -3.10897188e-09
 -1.40480755e-09  2.13102612e-06]",0.06758,0
"[[199, 200], [261, 205], [219, 207], [240, 208], [230, 209], [243, 199], [204, 209], [265, 198]]",371,0.125354,0.024593,0.028561,"[ 5.85963940e-04 -2.71740769e-04  9.10222075e-07 -1.21691152e-08
  9.30048263e-09 -5.61818300e-08]",0.056613,0
"[[199, 201], [261, 206], [219, 208], [240, 209], [230, 209], [243, 199], [204, 209], [265, 198]]",372,0.134635,0.023381,0.027206,"[ 5.60043990e-04 -3.69228415e-04  4.02063811e-07 -1.37618950e-08
  4.86043550e-09  6.74438327e-07]",0.068426,0
"[[199, 201], [261, 206], [219, 208], [240, 209], [230, 209], [243, 199], [204, 209], [265, 198]]",373,0.13355,0.022631,0.027081,"[ 5.60043990e-04 -3.69228415e-04  4.02063811e-07 -1.37618950e-08
  4.86043550e-09  6.74438327e-07]",0.066238,0
"[[199, 201], [261, 206], [220, 208], [240, 209], [230, 209], [243, 199], [204, 209], [265, 198]]",374,0.132943,0.023543,0.027448,"[ 5.83479156e-04 -3.32956163e-04  8.17548610e-07 -1.76852561e-08
  5.65412177e-09  5.19476054e-07]",0.066249,0
"[[199, 201], [261, 206], [219, 208], [240, 209], [230, 209], [243, 199], [204, 209], [265, 198]]",375,0.134418,0.024513,0.028342,"[ 5.60043990e-04 -3.69228415e-04  4.02063811e-07 -1.37618950e-08
  4.86043550e-09  6.74438327e-07]",0.066042,0
"[[199, 201], [261, 206], [219, 208], [240, 209], [230, 209], [243, 199], [204, 209], [265, 198]]",376,0.13373,0.025231,0.029082,"[ 5.60043990e-04 -3.69228415e-04  4.02063811e-07 -1.37618950e-08
  4.86043550e-09  6.74438327e-07]",0.066137,0
"[[199, 201], [261, 206], [219, 208], [240, 209], [230, 209], [243, 199], [204, 209], [265, 198]]",377,0.136086,0.023999,0.027995,"[ 5.60043990e-04 -3.69228415e-04  4.02063811e-07 -1.37618950e-08
  4.86043550e-09  6.74438327e-07]",0.066508,0
"[[199, 201], [261, 206], [219, 208], [239, 209], [230, 209], [243, 199], [204, 209], [265, 198]]",378,0.134157,0.022315,0.026935,"[ 5.58970331e-04 -5.07724930e-04 -7.29066199e-07 -6.25141951e-09
 -8.45563364e-10  1.83133771e-06]",0.066218,0
"[[199, 201], [260, 206], [219, 208], [239, 209], [229, 209], [242, 199], [204, 209], [265, 198]]",379,0.135624,0.023308,0.030244,"[ 6.01652645e-04 -4.74749298e-04 -6.99887433e-07 -4.35854236e-09
 -1.67038399e-09  1.94838107e-06]",0.066375,0
"[[199, 201], [260, 206], [219, 208], [239, 209], [229, 209], [242, 199], [204, 209], [265, 198]]",380,0.129311,0.023847,0.030886,"[ 6.01652645e-04 -4.74749298e-04 -6.99887433e-07 -4.35854236e-09
 -1.67038399e-09  1.94838107e-06]",0.058238,0
"[[199, 201], [260, 206], [219, 208], [239, 209], [229, 209], [242, 199], [204, 209], [264, 198]]",381,0.136878,0.024383,0.031345,"[ 6.53199246e-04 -3.50740577e-04  5.48933487e-07 -1.47199063e-08
  1.67271122e-09  1.32883746e-06]",0.066954,0
"[[199, 201], [260, 206], [219, 208], [239, 209], [229, 209], [242, 199], [204, 209], [264, 198]]",382,0.121071,0.025415,0.02925,"[ 6.53199246e-04 -3.50740577e-04  5.48933487e-07 -1.47199063e-08
  1.67271122e-09  1.32883746e-06]",0.056982,0
"[[199, 201], [260, 206], [219, 208], [239, 209], [229, 209], [242, 199], [204, 209], [264, 198]]",383,0.146353,0.023134,0.02716,"[ 6.53199246e-04 -3.50740577e-04  5.48933487e-07 -1.47199063e-08
  1.67271122e-09  1.32883746e-06]",0.08102,0
"[[199, 201], [260, 206], [219, 208], [239, 209], [229, 209], [242, 199], [204, 209], [264, 198]]",384,0.124974,0.023877,0.02785,"[ 6.53199246e-04 -3.50740577e-04  5.48933487e-07 -1.47199063e-08
  1.67271122e-09  1.32883746e-06]",0.055899,0
"[[199, 201], [260, 205], [218, 208], [239, 209], [229, 209], [242, 199], [204, 209], [264, 199]]",385,0.132811,0.02249,0.027142,"[ 6.50930583e-04 -1.24468949e-04  5.52203733e-07  2.34453862e-09
  9.58405897e-09 -5.20125275e-07]",0.06635,0
"[[199, 201], [260, 205], [218, 208], [239, 209], [229, 209], [242, 199], [204, 210], [264, 199]]",386,0.133072,0.024101,0.028097,"[ 5.95307031e-04 -2.83956866e-04 -1.83764847e-07 -1.60595565e-09
  2.41692543e-09  4.12894645e-07]",0.065981,0
"[[199, 201], [260, 205], [218, 208], [239, 209], [229, 209], [242, 199], [203, 210], [264, 199]]",387,0.134851,0.024475,0.028289,"[ 5.40304330e-04 -5.06577981e-04 -1.64335828e-06  4.66693987e-09
 -4.64091161e-09  1.86918195e-06]",0.066398,0
"[[199, 201], [259, 205], [218, 208], [239, 209], [229, 209], [241, 199], [203, 210], [264, 199]]",388,0.134827,0.025116,0.028948,"[ 5.97600988e-04 -3.09195880e-04 -2.30718512e-07 -2.87932697e-09
  9.39648515e-10  7.15895941e-07]",0.067096,0
"[[199, 201], [259, 205], [218, 208], [239, 209], [229, 209], [241, 199], [203, 210], [264, 199]]",389,0.134102,0.024495,0.028486,"[ 5.97600988e-04 -3.09195880e-04 -2.30718512e-07 -2.87932697e-09
  9.39648515e-10  7.15895941e-07]",0.066428,0
"[[199, 201], [259, 205], [218, 208], [239, 209], [229, 209], [241, 199], [203, 210], [264, 199]]",390,0.139891,0.024465,0.028583,"[ 5.97600988e-04 -3.09195880e-04 -2.30718512e-07 -2.87932697e-09
  9.39648515e-10  7.15895941e-07]",0.072875,0
"[[198, 201], [259, 205], [218, 208], [238, 209], [229, 209], [241, 199], [203, 210], [264, 199]]",391,0.123149,0.022705,0.027351,"[ 5.54881351e-04 -2.31059518e-04  1.96719383e-07 -3.71396126e-09
  5.28293172e-09 -1.84539421e-07]",0.056974,0
"[[198, 201], [259, 205], [218, 208], [238, 209], [228, 210], [241, 199], [203, 210], [264, 199]]",392,0.135849,0.024119,0.031293,"[ 5.29954092e-04 -5.22227692e-04 -1.28761218e-06 -2.42133179e-09
 -5.32341002e-09  2.08182701e-06]",0.065957,0
"[[198, 201], [259, 205], [218, 208], [238, 209], [228, 210], [241, 199], [203, 210], [264, 199]]",393,0.139203,0.025081,0.032352,"[ 5.29954092e-04 -5.22227692e-04 -1.28761218e-06 -2.42133179e-09
 -5.32341002e-09  2.08182701e-06]",0.06639,0
"[[198, 201], [259, 205], [217, 209], [238, 209], [228, 210], [241, 199], [203, 210], [264, 199]]",394,0.127593,0.025733,0.02964,"[ 4.79131688e-04 -6.82928848e-04 -2.31253859e-06  4.96223314e-11
 -1.13342074e-08  3.08395672e-06]",0.058099,0
"[[198, 202], [259, 206], [217, 209], [238, 210], [228, 210], [241, 199], [203, 210], [264, 199]]",395,0.1383,0.024323,0.031491,"[ 4.83700711e-04 -6.47834483e-04 -2.15953503e-06 -1.98474425e-10
 -1.02348870e-08  2.91280057e-06]",0.066784,0
"[[198, 202], [259, 205], [217, 209], [238, 210], [228, 210], [240, 199], [202, 210], [264, 199]]",396,0.12462,0.024091,0.028002,"[ 4.20669432e-04 -3.39147024e-04 -8.20844873e-07 -1.22315375e-09
  6.57028461e-10 -5.86059079e-08]",0.056782,0
"[[198, 202], [259, 206], [217, 209], [238, 210], [228, 210], [240, 199], [202, 210], [264, 199]]",397,0.135215,0.022506,0.029787,"[ 4.60846930e-04 -4.27011571e-04 -6.82942030e-07 -6.68737198e-09
 -6.90654341e-10  9.87806460e-07]",0.066167,0
"[[198, 202], [259, 206], [217, 209], [238, 210], [228, 210], [240, 199], [202, 210], [264, 199]]",398,0.138008,0.023991,0.031131,"[ 4.60846930e-04 -4.27011571e-04 -6.82942030e-07 -6.68737198e-09
 -6.90654341e-10  9.87806460e-07]",0.065886,0
"[[198, 202], [259, 206], [217, 209], [238, 210], [228, 210], [240, 199], [202, 210], [263, 199]]",399,0.133826,0.024612,0.028568,"[ 5.07226195e-04 -3.43559037e-04  2.71266360e-07 -1.55193010e-08
  1.10495924e-09  6.67940970e-07]",0.066138,0
"[[198, 202], [259, 206], [217, 208], [238, 210], [228, 210], [240, 199], [202, 210], [263, 199]]",400,0.139195,0.025439,0.032503,"[ 5.33001020e-04 -2.55380064e-04  7.86013461e-07 -1.52741848e-08
  5.08223048e-09  1.05548494e-07]",0.066829,0
"[[197, 202], [259, 206], [217, 209], [238, 210], [228, 210], [240, 200], [202, 210], [263, 199]]",401,0.125003,0.023617,0.027718,"[ 4.90379431e-04  1.75492764e-04  2.85464672e-06 -1.69980050e-08
  2.19485879e-08 -3.65263871e-06]",0.056618,0
"[[197, 202], [258, 206], [217, 209], [238, 210], [228, 210], [240, 200], [202, 210], [263, 199]]",402,0.132172,0.022594,0.027263,"[ 5.17324250e-04 -2.59504987e-05  1.63427425e-06 -1.30927898e-08
  1.27510306e-08 -1.77876423e-06]",0.065975,0
"[[197, 202], [258, 206], [217, 209], [238, 210], [228, 210], [240, 200], [202, 210], [263, 199]]",403,0.131179,0.022725,0.026851,"[ 5.17324250e-04 -2.59504987e-05  1.63427425e-06 -1.30927898e-08
  1.27510306e-08 -1.77876423e-06]",0.065882,0
"[[197, 202], [258, 206], [217, 209], [238, 210], [228, 210], [240, 200], [202, 210], [263, 199]]",404,0.134302,0.024048,0.02779,"[ 5.17324250e-04 -2.59504987e-05  1.63427425e-06 -1.30927898e-08
  1.27510306e-08 -1.77876423e-06]",0.066192,0
"[[197, 202], [258, 206], [217, 209], [238, 210], [228, 210], [240, 200], [202, 210], [263, 199]]",405,0.133579,0.024554,0.02836,"[ 5.17324250e-04 -2.59504987e-05  1.63427425e-06 -1.30927898e-08
  1.27510306e-08 -1.77876423e-06]",0.066188,0
"[[197, 202], [258, 206], [217, 209], [238, 210], [227, 210], [240, 200], [202, 210], [263, 199]]",406,0.134161,0.025069,0.028813,"[ 5.06573937e-04 -1.36097203e-04  6.61388956e-07 -5.97155557e-09
  8.49545370e-09 -9.27853841e-07]",0.066807,0
"[[197, 202], [258, 206], [217, 209], [238, 210], [227, 210], [240, 200], [202, 210], [263, 199]]",407,0.132763,0.024106,0.027946,"[ 5.06573937e-04 -1.36097203e-04  6.61388956e-07 -5.97155557e-09
  8.49545370e-09 -9.27853841e-07]",0.065687,0
"[[197, 202], [258, 206], [217, 209], [238, 210], [227, 210], [240, 200], [202, 210], [263, 199]]",408,0.13288,0.022254,0.026649,"[ 5.06573937e-04 -1.36097203e-04  6.61388956e-07 -5.97155557e-09
  8.49545370e-09 -9.27853841e-07]",0.066236,0
"[[197, 202], [258, 206], [216, 209], [238, 210], [227, 210], [240, 200], [202, 210], [263, 199]]",409,0.133879,0.023347,0.027274,"[ 4.81689520e-04 -1.83084179e-04  1.81814613e-07 -1.86258457e-09
  7.33102121e-09 -6.98297517e-07]",0.066061,0
"[[197, 202], [258, 206], [216, 209], [237, 210], [227, 210], [239, 200], [201, 210], [263, 199]]",410,0.132816,0.023856,0.027632,"[ 4.58214123e-04 -1.49029391e-04  1.60673385e-07  1.14497598e-09
  9.06972566e-09 -1.07049395e-06]",0.06654,0
"[[197, 202], [258, 206], [216, 209], [237, 210], [227, 210], [239, 200], [201, 210], [263, 199]]",411,0.133723,0.024501,0.028377,"[ 4.58214123e-04 -1.49029391e-04  1.60673385e-07  1.14497598e-09
  9.06972566e-09 -1.07049395e-06]",0.066459,0
"[[197, 202], [258, 206], [216, 209], [237, 210], [227, 210], [239, 200], [201, 210], [263, 199]]",412,0.133113,0.025025,0.028892,"[ 4.58214123e-04 -1.49029391e-04  1.60673385e-07  1.14497598e-09
  9.06972566e-09 -1.07049395e-06]",0.065929,0
"[[197, 202], [258, 206], [216, 209], [237, 210], [227, 210], [239, 200], [201, 210], [263, 199]]",413,0.134487,0.023443,0.027227,"[ 4.58214123e-04 -1.49029391e-04  1.60673385e-07  1.14497598e-09
  9.06972566e-09 -1.07049395e-06]",0.06613,0
"[[196, 202], [258, 206], [216, 209], [237, 210], [227, 210], [239, 200], [201, 210], [263, 199]]",414,0.132605,0.022653,0.027376,"[ 4.13817705e-04  6.73932288e-05  1.72058633e-06 -7.22874536e-09
  1.92056250e-08 -3.14479701e-06]",0.066032,0
"[[197, 202], [258, 206], [216, 209], [237, 210], [227, 210], [239, 200], [201, 210], [262, 199]]",415,0.131316,0.022827,0.027254,"[ 5.05238189e-04 -4.14942415e-05  1.29921369e-06 -8.74210528e-09
  1.18477868e-08 -1.58142929e-06]",0.065758,0
"[[197, 202], [258, 206], [216, 209], [237, 210], [227, 210], [239, 200], [201, 210], [262, 199]]",416,0.132631,0.0238,0.02765,"[ 5.05238189e-04 -4.14942415e-05  1.29921369e-06 -8.74210528e-09
  1.18477868e-08 -1.58142929e-06]",0.065911,0
"[[196, 202], [258, 206], [216, 209], [237, 210], [227, 210], [239, 200], [201, 210], [262, 199]]",417,0.135361,0.024539,0.028617,"[ 4.59505229e-04  1.75349507e-04  2.85260285e-06 -1.69953123e-08
  2.20300368e-08 -3.66924900e-06]",0.066629,0
"[[196, 202], [258, 206], [216, 209], [237, 210], [227, 210], [239, 200], [201, 210], [262, 199]]",418,0.132908,0.02501,0.028829,"[ 4.59505229e-04  1.75349507e-04  2.85260285e-06 -1.69953123e-08
  2.20300368e-08 -3.66924900e-06]",0.06564,0
"[[197, 202], [258, 207], [216, 209], [237, 210], [227, 210], [240, 200], [201, 210], [262, 199]]",419,0.133473,0.023898,0.027792,"[ 5.19822145e-04 -5.39091861e-04 -1.01105830e-06 -6.29683696e-09
 -4.49402060e-09  2.61103695e-06]",0.066178,0
"[[197, 202], [258, 207], [216, 209], [237, 210], [227, 210], [240, 200], [201, 210], [262, 199]]",420,0.134604,0.023434,0.027986,"[ 5.19822145e-04 -5.39091861e-04 -1.01105830e-06 -6.29683696e-09
 -4.49402060e-09  2.61103695e-06]",0.066683,0
"[[196, 202], [258, 207], [216, 209], [237, 210], [227, 210], [240, 200], [201, 210], [262, 199]]",421,0.131744,0.023452,0.027251,"[ 4.73672585e-04 -3.37592816e-04  4.11331831e-07 -1.37479740e-08
  4.96686759e-09  6.47077449e-07]",0.065846,0
"[[197, 202], [258, 207], [216, 209], [237, 210], [227, 210], [240, 200], [201, 210], [262, 199]]",422,0.132657,0.023941,0.028016,"[ 5.19822145e-04 -5.39091861e-04 -1.01105830e-06 -6.29683696e-09
 -4.49402060e-09  2.61103695e-06]",0.066241,0
"[[196, 202], [258, 207], [216, 209], [237, 210], [227, 210], [240, 201], [201, 211], [262, 200]]",423,0.132954,0.024519,0.02834,"[ 5.08751037e-04 -4.83298594e-05  1.33724695e-06 -6.25673998e-09
  1.51634951e-08 -1.37258366e-06]",0.066082,0
"[[196, 202], [258, 207], [216, 209], [237, 210], [227, 210], [240, 201], [201, 211], [262, 200]]",424,0.133143,0.02511,0.028997,"[ 5.08751037e-04 -4.83298594e-05  1.33724695e-06 -6.25673998e-09
  1.51634951e-08 -1.37258366e-06]",0.065739,0
"[[196, 202], [257, 207], [216, 209], [237, 210], [227, 210], [239, 201], [201, 211], [262, 200]]",425,0.133154,0.024221,0.028275,"[ 5.60879690e-04  1.02422756e-04  2.37578116e-06 -1.15354944e-08
  1.88721839e-08 -2.17052081e-06]",0.065684,0
"[[196, 202], [257, 206], [216, 209], [236, 210], [226, 210], [239, 201], [201, 211], [262, 200]]",426,0.132921,0.022628,0.027089,"[ 5.13156293e-04 -1.90788715e-05  2.60556315e-07  9.48759997e-09
  1.15914658e-08 -1.50722022e-06]",0.06568,0
"[[196, 202], [257, 206], [216, 209], [236, 210], [226, 210], [239, 201], [201, 211], [262, 200]]",427,0.134205,0.023508,0.027368,"[ 5.13156293e-04 -1.90788715e-05  2.60556315e-07  9.48759997e-09
  1.15914658e-08 -1.50722022e-06]",0.066217,0
"[[196, 202], [257, 206], [216, 209], [236, 210], [226, 210], [239, 200], [201, 211], [262, 200]]",428,0.132583,0.023902,0.027875,"[ 4.86923157e-04 -2.99432304e-04 -7.13722269e-07  3.35530471e-09
  1.50063769e-09  5.64466941e-07]",0.065815,0
"[[196, 202], [257, 206], [216, 209], [236, 210], [226, 210], [239, 200], [200, 211], [262, 199]]",429,0.136107,0.024251,0.028242,"[ 3.81734352e-04 -6.55908610e-04 -2.72645843e-06  5.13473260e-09
 -1.17559539e-08  2.70466002e-06]",0.067404,0
"[[196, 202], [257, 207], [215, 209], [236, 210], [226, 210], [239, 200], [200, 211], [262, 199]]",430,0.133894,0.024736,0.028694,"[ 3.96570699e-04 -8.04553795e-04 -2.97526159e-06  1.36263682e-09
 -1.45727489e-08  4.08947927e-06]",0.065911,0
"[[196, 202], [257, 207], [215, 209], [236, 210], [226, 210], [239, 200], [200, 211], [262, 199]]",431,0.132706,0.023223,0.027073,"[ 3.96570699e-04 -8.04553795e-04 -2.97526159e-06  1.36263682e-09
 -1.45727489e-08  4.08947927e-06]",0.065931,0
"[[196, 202], [257, 207], [215, 209], [236, 210], [226, 211], [239, 201], [200, 211], [262, 199]]",432,0.131835,0.022191,0.026887,"[ 4.09149770e-04 -7.39889347e-04 -2.62291894e-06  9.02249105e-10
 -1.20595941e-08  3.70777277e-06]",0.065956,0
"[[196, 202], [257, 207], [215, 209], [236, 210], [226, 211], [239, 200], [200, 211], [262, 200]]",433,0.132035,0.023695,0.027536,"[ 4.40329313e-04 -8.07189726e-04 -2.75180046e-06  5.22650736e-10
 -1.32574174e-08  4.49140089e-06]",0.066435,0
"[[196, 203], [257, 207], [215, 210], [236, 210], [225, 211], [239, 201], [200, 211], [261, 200]]",434,0.132351,0.023957,0.027952,"[ 4.36559822e-04 -3.49843476e-04 -1.91048337e-06  1.55166917e-08
 -1.82652201e-09  8.56037349e-07]",0.06578,0
"[[196, 203], [257, 207], [215, 210], [235, 210], [225, 211], [238, 201], [200, 211], [261, 200]]",435,0.133832,0.024618,0.02861,"[ 4.62081522e-04 -7.51965796e-05 -3.92259469e-07  1.21991813e-08
  7.69844338e-09 -1.14675418e-06]",0.065958,0
"[[196, 203], [257, 207], [215, 210], [235, 210], [225, 211], [238, 201], [200, 211], [261, 200]]",436,0.137345,0.025123,0.032171,"[ 4.62081522e-04 -7.51965796e-05 -3.92259469e-07  1.21991813e-08
  7.69844338e-09 -1.14675418e-06]",0.065887,0
"[[196, 203], [256, 207], [215, 210], [235, 210], [225, 211], [238, 201], [200, 211], [261, 200]]",437,0.135362,0.023198,0.027907,"[ 4.93746121e-04 -3.18697496e-04 -1.89309284e-06  1.73795366e-08
 -3.33150411e-09  1.10415718e-06]",0.067042,0
"[[196, 203], [256, 207], [215, 210], [235, 210], [225, 211], [238, 201], [200, 211], [261, 200]]",438,0.133453,0.024986,0.02876,"[ 4.93746121e-04 -3.18697496e-04 -1.89309284e-06  1.73795366e-08
 -3.33150411e-09  1.10415718e-06]",0.066349,0
