keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[180, 216], [244, 222], [202, 224], [187, 208], [247, 212], [205, 216], [197, 209], [211, 224], [225, 216], [216, 217], [228, 207], [191, 217], [234, 222], [252, 205], [192, 226], [219, 207], [252, 221], [237, 208], [183, 224], [208, 207]]",62,0.135287,0.027064,0.030884,"[ 2.09727678e-03  1.10784998e-03  3.29320886e-06  2.22870784e-08
  8.11351645e-08 -1.27081284e-05]",0.066662,0
"[[180, 216], [244, 222], [202, 224], [187, 208], [247, 212], [205, 216], [197, 209], [211, 224], [226, 216], [216, 217], [228, 207], [191, 217], [234, 223], [252, 205], [192, 226], [219, 207], [252, 221], [237, 208], [182, 224], [208, 208]]",63,0.138247,0.028565,0.032443,"[ 1.94863448e-03  5.44508678e-04 -1.30996234e-07  3.77952866e-08
  6.97075161e-08 -9.20091908e-06]",0.066885,0
"[[180, 216], [243, 222], [201, 224], [187, 208], [247, 212], [205, 215], [197, 209], [211, 224], [225, 216], [215, 216], [228, 206], [191, 217], [233, 222], [252, 205], [192, 226], [219, 207], [252, 221], [237, 208], [182, 224], [208, 207]]",64,0.128048,0.023272,0.028202,"[ 2.16425254e-03 -1.37121567e-03 -1.15533284e-05  8.02790393e-08
 -1.11781307e-08  7.58819281e-06]",0.057111,0
"[[180, 215], [243, 222], [201, 224], [186, 208], [247, 213], [205, 215], [197, 209], [211, 224], [225, 216], [216, 216], [228, 207], [191, 217], [233, 222], [252, 205], [192, 226], [219, 207], [252, 221], [237, 208], [182, 224], [208, 207]]",65,0.140842,0.025928,0.030181,"[ 2.40556637e-03 -5.92892801e-04 -5.02089234e-06  6.49311610e-08
  3.97714365e-08  3.50758533e-06]",0.071158,0
"[[179, 216], [242, 222], [201, 224], [186, 208], [246, 212], [205, 216], [197, 209], [211, 224], [225, 216], [215, 216], [228, 207], [190, 217], [233, 223], [251, 205], [191, 226], [218, 207], [251, 221], [237, 208], [182, 224], [207, 207]]",66,0.124565,0.025614,0.02983,"[ 2.20870762e-03 -1.21631097e-03 -8.28664333e-06  4.47202188e-08
 -5.95352435e-09  8.20280275e-06]",0.056866,0
"[[179, 216], [242, 222], [201, 224], [186, 208], [245, 212], [204, 216], [196, 209], [210, 224], [224, 216], [214, 216], [227, 207], [190, 217], [232, 223], [251, 205], [191, 226], [217, 207], [251, 221], [236, 208], [181, 224], [207, 208]]",67,0.131894,0.024301,0.028222,"[ 2.11355336e-03  3.66918540e-04 -1.47321788e-06  4.70025478e-08
  4.40011611e-08 -3.64517189e-06]",0.066625,0
"[[179, 215], [242, 223], [201, 224], [186, 208], [245, 212], [204, 216], [196, 209], [210, 225], [224, 216], [214, 217], [226, 207], [190, 217], [232, 223], [251, 205], [191, 226], [217, 207], [251, 221], [235, 208], [181, 224], [207, 208]]",68,0.137573,0.027019,0.030885,"[ 2.65415481e-03  3.02530288e-04  7.08589620e-06 -6.37340824e-08
  5.13408956e-08  1.62547809e-06]",0.066604,0
"[[179, 215], [242, 222], [201, 224], [186, 208], [245, 212], [204, 216], [196, 209], [210, 225], [224, 216], [214, 217], [226, 206], [190, 217], [232, 223], [251, 206], [191, 226], [217, 207], [251, 221], [236, 208], [181, 225], [207, 208]]",69,0.140935,0.026691,0.034,"[ 2.36308055e-03 -4.00268036e-04  7.40266460e-07 -3.10398394e-08
  2.07284286e-08  4.71989805e-06]",0.066934,0
"[[178, 216], [241, 223], [200, 225], [185, 209], [245, 212], [203, 216], [195, 210], [210, 225], [223, 216], [214, 217], [226, 207], [189, 217], [232, 223], [250, 205], [191, 226], [217, 207], [250, 221], [235, 208], [181, 225], [206, 208]]",70,0.125863,0.02429,0.029291,"[ 1.50041079e-03  8.87573848e-04  4.06932851e-06 -3.65635763e-08
  4.82906022e-08 -1.03513597e-05]",0.057432,0
"[[178, 216], [241, 223], [200, 225], [185, 209], [245, 212], [203, 216], [195, 209], [209, 225], [224, 217], [214, 217], [226, 207], [189, 217], [232, 223], [250, 206], [190, 226], [217, 207], [250, 221], [235, 208], [181, 225], [206, 208]]",71,0.135651,0.025808,0.0298,"[ 1.75486242e-03 -3.50395559e-04 -1.73676263e-06 -7.81818878e-09
  2.16018830e-08  1.67191051e-06]",0.06615,0
"[[178, 215], [241, 222], [200, 224], [185, 208], [245, 212], [203, 215], [195, 209], [209, 225], [223, 216], [213, 216], [226, 206], [189, 217], [231, 223], [250, 206], [190, 226], [217, 207], [250, 221], [235, 208], [180, 225], [206, 208]]",72,0.125761,0.02398,0.027935,"[ 1.97818893e-03 -1.75317317e-03 -8.57041883e-06  2.27171659e-08
 -1.88146710e-08  1.40702838e-05]",0.056373,0
"[[178, 216], [241, 222], [200, 224], [184, 208], [245, 212], [203, 216], [195, 209], [209, 225], [223, 216], [213, 217], [226, 206], [189, 217], [231, 223], [250, 206], [190, 226], [217, 207], [250, 221], [235, 208], [180, 225], [206, 208]]",73,0.136536,0.027012,0.031127,"[ 1.48088124e-03 -1.15560538e-03 -7.58593687e-06  2.68778925e-08
 -1.78358991e-09  5.83678644e-06]",0.066954,0
"[[178, 216], [240, 223], [200, 225], [184, 209], [244, 213], [203, 216], [195, 210], [209, 225], [223, 217], [213, 217], [226, 207], [189, 217], [231, 223], [249, 206], [190, 226], [217, 208], [250, 222], [235, 209], [180, 225], [206, 208]]",74,0.137953,0.02836,0.032161,"[ 2.43026394e-03  1.56236930e-06 -6.62890848e-07  2.35029362e-08
  3.07439499e-08  5.81650495e-06]",0.067241,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 212], [203, 216], [194, 210], [209, 225], [223, 217], [213, 217], [225, 207], [189, 217], [231, 223], [249, 206], [190, 226], [216, 208], [249, 221], [234, 209], [180, 225], [205, 208]]",75,0.126,0.02475,0.028911,"[ 1.74536511e-03  2.02883135e-03  8.32323757e-06 -7.52692809e-10
  9.35698955e-08 -1.49023526e-05]",0.056781,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 212], [202, 216], [194, 210], [209, 225], [223, 217], [212, 217], [225, 207], [188, 217], [231, 223], [249, 206], [189, 227], [216, 208], [249, 222], [234, 208], [179, 225], [205, 208]]",76,0.138043,0.024562,0.029119,"[ 1.28351944e-03 -4.77878587e-04 -2.85051204e-06 -4.57455421e-09
  2.03697725e-08  1.79337398e-06]",0.06728,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 212], [202, 216], [194, 209], [209, 225], [223, 217], [213, 217], [225, 207], [188, 217], [231, 223], [249, 205], [189, 226], [216, 207], [249, 221], [234, 208], [180, 225], [205, 208]]",77,0.146956,0.024739,0.032583,"[ 1.28206437e-03 -3.12324734e-04 -8.93404657e-08 -4.34625181e-08
  1.73719340e-08 -3.40360108e-07]",0.073817,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 212], [202, 216], [194, 209], [208, 225], [222, 217], [212, 217], [225, 207], [188, 217], [231, 223], [249, 206], [189, 226], [216, 207], [249, 221], [234, 208], [179, 225], [205, 208]]",78,0.117179,0.024662,0.031965,"[ 1.33016358e-03 -8.95287454e-04 -5.87303217e-06  1.77155667e-08
  5.34600371e-09  5.22904065e-06]",0.046748,0
"[[177, 216], [240, 223], [199, 225], [184, 209], [244, 213], [202, 216], [194, 210], [208, 225], [222, 217], [212, 217], [225, 208], [188, 217], [230, 223], [249, 206], [189, 226], [216, 208], [249, 222], [234, 209], [179, 225], [205, 208]]",79,0.135862,0.027512,0.031817,"[ 1.85485957e-03  3.16386729e-04 -2.51950427e-06  7.82865790e-08
  5.80576563e-08  7.54507211e-07]",0.066421,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 212], [202, 216], [193, 210], [208, 225], [222, 217], [212, 217], [224, 208], [188, 217], [230, 223], [248, 206], [188, 227], [215, 208], [248, 221], [233, 209], [179, 225], [204, 208]]",80,0.137941,0.028484,0.032546,"[ 1.29213496e-03  1.29788721e-03  3.28771643e-06  1.92154543e-08
  6.74720597e-08 -1.01134065e-05]",0.06687,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 212], [201, 216], [193, 210], [207, 225], [222, 217], [212, 217], [224, 207], [187, 217], [230, 223], [248, 206], [188, 227], [215, 208], [248, 221], [233, 208], [179, 225], [204, 208]]",81,0.125645,0.02453,0.028736,"[ 9.12477351e-04  1.50007440e-04 -2.56535839e-06  1.98345545e-08
  2.90891438e-08 -4.04130227e-06]",0.0572,0
"[[177, 216], [239, 223], [198, 225], [183, 209], [243, 212], [202, 216], [193, 209], [208, 225], [222, 217], [212, 217], [224, 207], [188, 217], [230, 223], [248, 206], [188, 226], [215, 208], [248, 222], [233, 208], [179, 225], [205, 208]]",82,0.142246,0.026126,0.03032,"[ 1.99048909e-03 -5.13505570e-04 -3.01074491e-07 -2.71632421e-08
  4.92712987e-09  9.14962057e-06]",0.073612,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 212], [202, 216], [194, 209], [208, 225], [222, 217], [212, 217], [224, 207], [188, 217], [230, 223], [248, 206], [188, 226], [215, 208], [248, 221], [233, 208], [179, 225], [205, 208]]",83,0.124176,0.025177,0.029376,"[ 1.68089051e-03 -7.15194735e-04 -5.05732425e-06  1.56902605e-08
 -9.27764175e-09  8.12461823e-06]",0.057123,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 213], [201, 216], [193, 210], [207, 225], [222, 217], [212, 217], [224, 207], [187, 217], [230, 223], [248, 206], [188, 226], [215, 208], [248, 221], [233, 209], [178, 225], [204, 208]]",84,0.13417,0.025274,0.029334,"[ 1.12418222e-03  5.31396157e-04 -2.11804659e-06  6.76906692e-08
  6.25909434e-08 -5.06103653e-06]",0.066788,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [243, 213], [201, 216], [193, 210], [207, 225], [222, 217], [212, 217], [224, 208], [187, 217], [229, 223], [248, 206], [188, 226], [215, 208], [248, 222], [233, 209], [178, 225], [204, 208]]",85,0.135823,0.027434,0.031451,"[ 1.53279246e-03  1.62866862e-04 -3.07065269e-06  7.49975173e-08
  5.41506873e-08  1.48267674e-06]",0.067362,0
"[[176, 216], [239, 223], [198, 225], [183, 209], [242, 213], [201, 216], [193, 210], [207, 225], [221, 217], [211, 217], [224, 208], [187, 217], [229, 223], [247, 206], [188, 227], [215, 208], [247, 222], [233, 209], [178, 225], [204, 208]]",86,0.138513,0.026324,0.030162,"[ 2.07545123e-03 -5.80937322e-04 -3.96916315e-06  2.66721466e-08
 -3.44607393e-09  1.23568695e-05]",0.069735,0
"[[176, 216], [238, 223], [197, 225], [182, 209], [242, 212], [201, 216], [193, 210], [207, 225], [221, 217], [211, 217], [223, 207], [187, 217], [229, 223], [247, 206], [187, 226], [214, 208], [247, 221], [232, 209], [178, 225], [203, 208]]",87,0.125701,0.023503,0.027562,"[ 1.44258179e-03  1.05085672e-03  1.95031933e-06  2.97891587e-08
  4.97691270e-08 -5.08465404e-06]",0.056837,0
"[[175, 216], [238, 223], [198, 225], [182, 209], [241, 212], [201, 216], [193, 210], [207, 225], [221, 217], [211, 217], [223, 207], [187, 217], [229, 224], [247, 206], [187, 227], [214, 208], [247, 222], [232, 208], [178, 225], [203, 208]]",88,0.133024,0.023869,0.028855,"[ 1.66281072e-03 -5.06068910e-04  2.50479949e-06 -8.25621423e-08
 -4.04734778e-09  9.25014527e-06]",0.066732,0
"[[175, 216], [238, 223], [198, 225], [182, 209], [241, 211], [201, 216], [192, 210], [207, 225], [221, 217], [211, 217], [223, 207], [187, 217], [229, 223], [247, 206], [187, 226], [214, 207], [247, 221], [232, 208], [178, 225], [203, 208]]",89,0.13373,0.025457,0.029653,"[ 1.02554345e-03  8.57357570e-04  4.85684642e-06 -4.68719884e-08
  3.86467476e-08 -7.07461838e-06]",0.066685,0
"[[175, 216], [238, 223], [197, 225], [182, 209], [241, 212], [200, 217], [192, 210], [206, 225], [220, 217], [210, 218], [222, 207], [186, 218], [228, 224], [247, 206], [187, 227], [213, 208], [247, 222], [231, 209], [177, 225], [203, 208]]",90,0.137114,0.02729,0.031192,"[ 1.12713954e-03  3.67891823e-04  3.87967176e-06 -5.05913245e-08
  3.30405973e-08 -5.48982193e-08]",0.066776,0
"[[175, 216], [238, 223], [197, 225], [182, 209], [241, 213], [200, 217], [192, 210], [206, 225], [220, 217], [210, 217], [222, 208], [186, 218], [228, 223], [246, 206], [187, 227], [213, 208], [247, 222], [232, 209], [177, 225], [203, 208]]",91,0.129414,0.026612,0.030745,"[ 1.28548419e-03  1.40852750e-03  6.84673184e-06 -1.57549842e-08
  7.07529269e-08 -6.92051987e-06]",0.057042,0
"[[175, 216], [237, 223], [197, 225], [182, 209], [241, 212], [200, 216], [192, 210], [206, 225], [220, 217], [210, 217], [222, 207], [186, 217], [228, 223], [246, 206], [187, 227], [214, 208], [246, 222], [231, 209], [177, 225], [203, 208]]",92,0.142941,0.02649,0.030322,"[ 1.88354982e-03 -7.15217399e-04 -2.83757113e-06 -1.52918322e-08
 -2.92900916e-08  1.43412331e-05]",0.075777,0
"[[175, 216], [237, 222], [196, 225], [181, 209], [241, 211], [200, 216], [192, 209], [205, 225], [220, 216], [210, 217], [222, 206], [186, 217], [228, 223], [246, 206], [187, 226], [213, 207], [246, 221], [231, 208], [177, 225], [202, 208]]",93,0.127995,0.023815,0.02882,"[ 8.59686119e-04 -5.11660865e-04 -4.14591570e-06 -1.22382653e-08
 -2.45968496e-08  3.98967086e-06]",0.058153,0
"[[175, 215], [237, 223], [197, 225], [181, 209], [241, 212], [200, 216], [192, 209], [206, 225], [220, 217], [210, 217], [223, 207], [186, 217], [228, 223], [246, 206], [187, 226], [214, 207], [246, 221], [232, 208], [177, 225], [203, 208]]",94,0.123218,0.023166,0.027412,"[ 1.66852816e-03 -1.92860316e-03 -8.21818300e-06 -5.57357284e-09
 -5.44421921e-08  2.13557200e-05]",0.057247,0
"[[175, 216], [237, 223], [196, 225], [181, 209], [241, 212], [200, 216], [192, 209], [206, 225], [220, 217], [210, 217], [223, 207], [186, 217], [228, 223], [246, 206], [186, 226], [214, 207], [246, 221], [231, 208], [177, 225], [203, 208]]",95,0.134247,0.024378,0.028883,"[ 1.38972344e-03 -2.36253233e-03 -1.35404093e-05  3.11943583e-08
 -7.68069007e-08  2.29658781e-05]",0.068312,0
"[[174, 216], [237, 223], [196, 225], [181, 209], [241, 212], [199, 216], [191, 210], [205, 225], [220, 217], [209, 217], [222, 207], [185, 218], [228, 223], [246, 206], [186, 227], [213, 208], [246, 221], [231, 208], [176, 225], [202, 208]]",96,0.139212,0.027187,0.030967,"[ 2.22132062e-05 -3.96338953e-04 -7.80684040e-06  5.13172728e-08
  8.88334200e-09 -1.94621408e-06]",0.066258,0
"[[174, 216], [237, 223], [196, 225], [181, 209], [241, 213], [199, 216], [191, 210], [206, 226], [220, 217], [210, 217], [222, 207], [185, 218], [228, 224], [246, 206], [186, 227], [213, 208], [246, 222], [231, 209], [176, 225], [202, 208]]",97,0.136618,0.02703,0.031156,"[ 7.30379856e-04 -1.02957630e-03 -2.07667159e-06 -4.23596149e-08
  7.39143083e-09  9.12731577e-06]",0.066726,0
"[[174, 216], [237, 224], [196, 225], [181, 209], [241, 213], [199, 216], [191, 210], [206, 226], [220, 217], [210, 217], [222, 207], [185, 218], [228, 224], [245, 206], [186, 227], [213, 208], [246, 222], [231, 209], [176, 225], [202, 208]]",98,0.126898,0.025067,0.029318,"[ 1.09855559e-03 -1.08116884e-03  2.12436761e-06 -9.95133137e-08
  4.97410334e-09  1.27491779e-05]",0.060048,0
"[[174, 216], [237, 224], [196, 226], [181, 210], [240, 213], [199, 216], [191, 210], [205, 226], [220, 218], [209, 218], [222, 207], [185, 218], [228, 224], [245, 207], [186, 227], [213, 208], [246, 222], [231, 209], [176, 225], [202, 209]]",99,0.134504,0.023556,0.027786,"[ 1.16840948e-03 -5.41940431e-04  1.00860401e-06 -5.29637533e-08
  1.29815993e-08  1.01218775e-05]",0.066606,0
"[[174, 216], [236, 224], [196, 226], [181, 210], [240, 213], [199, 217], [191, 210], [205, 226], [219, 218], [209, 218], [222, 208], [185, 218], [227, 224], [245, 207], [186, 227], [212, 208], [246, 222], [230, 209], [176, 225], [201, 209]]",100,0.133731,0.023843,0.02827,"[ 1.41800876e-03  8.87110455e-04  7.45528528e-06 -5.37471816e-08
  4.99552857e-08  1.90469437e-06]",0.067619,0
"[[174, 216], [236, 224], [196, 226], [181, 210], [239, 212], [199, 217], [191, 210], [205, 226], [219, 218], [209, 218], [221, 208], [185, 218], [227, 224], [245, 207], [186, 227], [212, 208], [245, 222], [230, 209], [176, 225], [201, 209]]",101,0.140901,0.025614,0.02966,"[ 1.70065694e-03  8.00775390e-04  8.16610612e-06 -8.22286933e-08
  2.27010702e-08  5.09634477e-06]",0.073765,0
"[[174, 216], [236, 223], [196, 226], [181, 209], [239, 212], [198, 216], [191, 210], [205, 226], [219, 217], [209, 217], [221, 207], [185, 218], [227, 224], [245, 207], [186, 227], [212, 208], [245, 222], [229, 208], [176, 225], [201, 208]]",102,0.126692,0.02733,0.031047,"[ 1.67623701e-03 -2.03199914e-04  7.83861347e-06 -1.46649982e-07
 -1.45847388e-08  1.20700481e-05]",0.056265,0
"[[174, 216], [236, 224], [196, 226], [181, 210], [239, 212], [198, 217], [190, 210], [205, 226], [219, 218], [209, 218], [221, 207], [185, 218], [227, 224], [245, 206], [186, 227], [212, 208], [245, 222], [229, 208], [176, 225], [201, 209]]",103,0.136405,0.027519,0.031726,"[ 1.20121426e-03  5.49261671e-04  1.02040148e-05 -1.53011133e-07
  8.01435280e-09  2.97921598e-06]",0.066368,0
"[[173, 216], [236, 224], [195, 226], [180, 210], [239, 212], [198, 217], [190, 210], [205, 226], [218, 218], [208, 218], [220, 207], [185, 218], [227, 224], [245, 207], [185, 227], [211, 208], [245, 222], [229, 208], [175, 225], [201, 209]]",104,0.125941,0.025377,0.029599,"[ 6.00385960e-04  9.54575085e-04  1.09048193e-05 -1.22130964e-07
  5.37431423e-08 -3.86671590e-06]",0.056421,0
"[[173, 216], [236, 224], [195, 226], [180, 210], [239, 212], [198, 217], [190, 210], [205, 226], [218, 218], [208, 218], [220, 207], [184, 218], [227, 224], [244, 207], [185, 227], [211, 208], [245, 222], [229, 208], [175, 225], [201, 209]]",105,0.141089,0.023619,0.02844,"[ 6.28574371e-04  1.19190582e-03  1.34522535e-05 -1.44934233e-07
  6.02496541e-08 -5.26094754e-06]",0.073236,0
"[[173, 216], [236, 224], [195, 225], [180, 209], [239, 212], [198, 217], [190, 210], [205, 225], [218, 217], [208, 218], [221, 208], [184, 218], [227, 224], [244, 206], [185, 227], [212, 208], [245, 222], [229, 209], [175, 225], [201, 209]]",106,0.124154,0.023784,0.028476,"[ 7.69590946e-04  9.34444420e-04  8.23283848e-06 -6.94765710e-08
  5.74314499e-08 -2.65501866e-06]",0.056154,0
"[[173, 216], [236, 223], [195, 225], [180, 209], [239, 212], [198, 216], [190, 210], [204, 225], [218, 217], [208, 218], [221, 208], [184, 218], [226, 224], [244, 206], [185, 227], [211, 208], [245, 222], [229, 209], [175, 225], [201, 208]]",107,0.141382,0.025774,0.0302,"[ 8.07193331e-04  5.57511257e-04  4.96596394e-06 -4.63025706e-08
  3.81617107e-08  6.15221162e-07]",0.073329,0
"[[173, 216], [235, 223], [195, 225], [180, 209], [239, 212], [198, 216], [190, 210], [204, 225], [218, 217], [208, 217], [220, 207], [184, 218], [226, 224], [244, 206], [185, 227], [211, 208], [244, 222], [229, 209], [175, 225], [201, 208]]",108,0.125379,0.026153,0.030197,"[ 1.25788372e-03 -4.95311845e-04  4.15017244e-07 -5.32137734e-08
 -2.17431004e-08  1.26646823e-05]",0.057139,0
"[[173, 216], [235, 223], [195, 225], [180, 209], [238, 212], [198, 216], [190, 210], [204, 225], [218, 217], [208, 217], [220, 207], [184, 217], [226, 223], [244, 206], [185, 227], [211, 208], [244, 221], [229, 208], [175, 225], [201, 208]]",109,0.132858,0.024901,0.02919,"[ 1.06978044e-03  9.28194546e-05  3.75387054e-07 -3.04578353e-08
 -1.76549924e-08  6.15518056e-06]",0.066468,0
"[[173, 216], [235, 223], [195, 225], [180, 209], [238, 212], [198, 216], [190, 210], [204, 225], [218, 217], [208, 217], [220, 207], [184, 217], [226, 223], [244, 206], [185, 227], [211, 208], [244, 221], [229, 208], [175, 225], [201, 208]]",110,0.133669,0.025024,0.029264,"[ 1.06978044e-03  9.28194546e-05  3.75387054e-07 -3.04578353e-08
 -1.76549924e-08  6.15518056e-06]",0.066608,0
"[[173, 216], [235, 223], [195, 225], [179, 209], [238, 212], [198, 216], [190, 210], [204, 225], [218, 217], [208, 217], [220, 207], [184, 217], [226, 224], [244, 206], [185, 227], [211, 208], [244, 221], [229, 208], [175, 225], [201, 208]]",111,0.134359,0.024042,0.02818,"[ 9.81133165e-04  6.02628024e-05  3.24754862e-06 -6.94857308e-08
 -6.46056382e-09  5.92733791e-06]",0.066983,0
"[[173, 216], [235, 223], [195, 225], [180, 209], [238, 212], [198, 216], [190, 210], [204, 225], [218, 217], [208, 217], [220, 207], [184, 218], [226, 224], [244, 206], [185, 227], [211, 208], [244, 222], [229, 209], [175, 225], [201, 208]]",112,0.136446,0.02486,0.029223,"[ 1.43451331e-03 -4.28883372e-04  1.63789100e-06 -6.73944095e-08
 -2.62671332e-08  1.37021585e-05]",0.067929,0
"[[172, 216], [235, 223], [195, 225], [179, 209], [238, 212], [197, 216], [189, 210], [204, 225], [218, 217], [208, 217], [220, 207], [184, 218], [226, 224], [244, 206], [184, 227], [211, 208], [244, 221], [229, 208], [174, 225], [200, 208]]",113,0.139255,0.027701,0.031515,"[-2.03037859e-05 -2.40584330e-05  2.25570242e-07 -3.95534813e-08
  1.35626106e-08 -7.63600236e-07]",0.068455,0
"[[172, 216], [235, 223], [194, 225], [179, 209], [238, 212], [197, 216], [189, 210], [204, 225], [218, 217], [208, 217], [220, 207], [184, 218], [226, 224], [244, 206], [184, 227], [211, 208], [244, 222], [229, 209], [174, 225], [200, 208]]",114,0.123317,0.025204,0.02919,"[ 2.77657298e-04 -5.11524052e-04 -8.36318506e-07 -3.54774372e-08
  8.92767390e-09  5.87179099e-06]",0.056772,0
"[[172, 216], [235, 223], [194, 225], [179, 209], [238, 213], [197, 216], [189, 210], [204, 225], [218, 217], [208, 217], [220, 208], [184, 218], [226, 224], [243, 206], [184, 227], [211, 208], [244, 222], [229, 209], [174, 225], [200, 208]]",115,0.136292,0.025074,0.029396,"[ 6.48768113e-04  4.12432384e-04  5.23295439e-06 -5.00981457e-08
  4.32280096e-08  2.02767310e-06]",0.066792,0
"[[172, 216], [235, 223], [194, 225], [179, 209], [238, 213], [197, 217], [189, 210], [204, 225], [218, 217], [208, 218], [220, 208], [184, 218], [226, 224], [243, 206], [184, 227], [211, 208], [244, 222], [229, 209], [174, 225], [200, 209]]",116,0.137668,0.024515,0.028881,"[ 4.93744448e-04  9.75041862e-04  5.68101871e-06 -2.85371855e-08
  5.83223892e-08 -3.30946608e-06]",0.06718,0
"[[172, 216], [235, 224], [194, 225], [179, 209], [238, 213], [197, 216], [189, 210], [204, 225], [218, 218], [208, 218], [220, 208], [184, 218], [226, 224], [243, 206], [184, 227], [211, 208], [244, 222], [229, 209], [174, 225], [200, 209]]",117,0.13642,0.025288,0.029552,"[ 8.26216304e-04  4.95837835e-04  7.39989684e-06 -6.85255077e-08
  5.18262141e-08  3.29688310e-06]",0.068101,0
"[[172, 216], [235, 223], [194, 225], [179, 209], [238, 213], [197, 216], [189, 210], [204, 225], [218, 217], [207, 218], [220, 208], [183, 218], [226, 224], [243, 206], [184, 227], [211, 208], [243, 222], [229, 209], [174, 225], [200, 209]]",118,0.125346,0.025736,0.030105,"[ 6.37607676e-04  2.78194717e-04  1.59693578e-06 -9.92579140e-09
  3.06368361e-08  3.57539810e-06]",0.05714,0
"[[172, 216], [234, 223], [194, 225], [179, 209], [238, 213], [197, 216], [189, 210], [203, 225], [217, 217], [207, 217], [219, 208], [183, 218], [225, 224], [243, 206], [184, 227], [210, 208], [243, 222], [228, 209], [174, 225], [200, 208]]",119,0.137019,0.028059,0.03198,"[ 1.16518348e-03  1.11976248e-04  3.11801181e-06 -3.80511161e-08
  7.97732992e-09  9.81229644e-06]",0.067387,0
"[[172, 216], [234, 223], [194, 225], [179, 209], [237, 212], [197, 216], [189, 210], [203, 225], [217, 217], [207, 217], [219, 207], [183, 217], [225, 223], [243, 206], [184, 227], [210, 208], [243, 221], [228, 209], [174, 225], [200, 208]]",120,0.135218,0.027692,0.031484,"[ 8.69032551e-04  4.50891469e-04  1.80931302e-06 -2.06304169e-08
 -1.02111956e-09  4.23824681e-06]",0.066235,0
"[[172, 216], [234, 223], [194, 225], [179, 209], [237, 212], [197, 216], [189, 210], [203, 225], [217, 217], [207, 217], [219, 207], [183, 217], [225, 223], [243, 206], [184, 227], [210, 208], [243, 221], [228, 208], [174, 225], [199, 208]]",121,0.126001,0.024568,0.02884,"[ 6.42700820e-04  7.55280734e-04  4.46989985e-06 -4.69406607e-08
  1.07034390e-08 -1.35010534e-08]",0.057542,0
"[[172, 216], [234, 223], [194, 225], [179, 209], [237, 212], [197, 217], [189, 210], [203, 225], [217, 217], [207, 217], [219, 208], [183, 218], [225, 224], [243, 206], [184, 227], [210, 208], [243, 221], [227, 208], [174, 225], [199, 208]]",122,0.13644,0.025732,0.029701,"[ 6.88952835e-04  1.30760126e-03  8.34582293e-06 -7.28862819e-08
  2.54211235e-08 -3.38882903e-06]",0.067956,0
"[[172, 216], [234, 223], [194, 225], [179, 209], [237, 212], [197, 217], [188, 210], [203, 225], [217, 217], [207, 217], [218, 208], [183, 218], [225, 223], [243, 206], [184, 227], [210, 208], [243, 221], [227, 208], [174, 225], [199, 208]]",123,0.1351,0.023287,0.028256,"[ 3.31436089e-04  2.87983454e-03  1.51494184e-05 -7.56023566e-08
  8.38316259e-08 -1.85366483e-05]",0.067812,0
"[[172, 216], [234, 223], [193, 225], [179, 209], [237, 212], [197, 217], [188, 210], [203, 225], [216, 217], [207, 217], [218, 208], [183, 217], [225, 223], [243, 206], [184, 226], [210, 208], [243, 221], [227, 208], [174, 225], [199, 208]]",124,0.133973,0.025472,0.029737,"[ 5.53246712e-04  3.03709666e-03  1.50274322e-05 -4.15671955e-08
  1.00318750e-07 -1.79175363e-05]",0.065792,0
"[[171, 216], [233, 222], [193, 224], [178, 209], [237, 211], [196, 216], [188, 210], [202, 224], [216, 216], [206, 217], [218, 207], [183, 217], [224, 223], [243, 206], [184, 226], [210, 207], [243, 221], [227, 208], [174, 224], [199, 208]]",125,0.135925,0.027918,0.031606,"[ 8.09745994e-05  2.98970430e-03  7.94347861e-06  6.06865024e-08
  1.00869511e-07 -2.16589855e-05]",0.06657,0
"[[171, 215], [233, 222], [193, 224], [178, 208], [237, 211], [196, 216], [188, 209], [202, 224], [216, 216], [206, 216], [218, 206], [182, 217], [224, 222], [243, 205], [183, 226], [209, 207], [243, 220], [227, 207], [173, 224], [199, 207]]",126,0.121713,0.024116,0.028394,"[-3.47445121e-04  1.27960838e-04 -1.90111440e-06  1.25246013e-08
  1.11247453e-08 -3.37280601e-06]",0.056069,0
"[[171, 215], [233, 221], [192, 224], [178, 208], [236, 210], [196, 216], [188, 209], [201, 224], [215, 215], [206, 216], [218, 206], [182, 217], [223, 222], [243, 205], [183, 226], [209, 207], [242, 220], [227, 207], [173, 224], [199, 207]]",127,0.148605,0.026344,0.03041,"[-2.01896841e-04 -1.34927825e-03 -1.61575799e-05  1.01693191e-07
 -8.29392219e-08  9.81762802e-06]",0.077943,0
