keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera
"[[782, 274], [792, 388], [894, 318], [998, 322]]",goal keypoints
"[[996, 430], [998, 320], [1106, 364], [1196, 370]]",26,0.07113,"[-3.06894331e-02 -3.03356995e-02 -7.10818249e-05 -7.41697531e-08
 -1.50458306e-07  6.57876249e-05]",0.046851
"[[992, 312], [996, 430], [1104, 362], [1198, 358]]",27,0.061776,"[ 3.86428529e-03  1.97052330e-04 -3.32130361e-06  4.08597954e-09
 -7.12267305e-09  1.36416198e-06]",0.038957
"[[996, 320], [996, 432], [1102, 358], [1196, 370]]",28,0.072119,"[ 4.82730501e-03  1.64136431e-04 -2.56126077e-06  6.44713421e-09
 -6.30441087e-09  2.99329348e-06]",0.047442
"[[992, 312], [1002, 434], [1108, 366], [1198, 362]]",29,0.060676,"[ 3.94116477e-03 -2.64254873e-04 -3.16254119e-06 -2.98162343e-09
 -8.37255062e-09  3.20873310e-06]",0.037487
"[[992, 314], [1000, 430], [1100, 358], [1198, 360]]",30,0.069874,"[ 4.55467770e-03  6.33087051e-04 -1.94671277e-06  9.58638291e-10
 -5.58084565e-09  6.64679364e-07]",0.045932
"[[990, 314], [1000, 428], [1100, 360], [1204, 372]]",31,0.069706,"[ 5.81870847e-03  6.88274717e-05  1.02991726e-06 -4.68344883e-09
  7.01071564e-10  4.35348254e-06]",0.046986
"[[994, 320], [996, 426], [1098, 360], [1196, 362]]",32,0.060624,"[ 5.91165514e-03  1.66857670e-03  9.76879548e-09  8.69628171e-09
 -9.88078650e-10 -1.13507024e-06]",0.03693
"[[988, 316], [998, 436], [1102, 364], [1204, 374]]",33,0.071491,"[ 4.48741787e-03 -2.75325615e-04 -1.17155894e-06 -4.02449234e-09
 -2.84461804e-09  4.28707097e-06]",0.047491
"[[990, 432], [992, 322], [1100, 366], [1192, 362]]",34,0.062586,"[-3.01877640e-02 -3.09036606e-02 -7.00166345e-05 -7.73833563e-08
 -1.48793099e-07  6.85562061e-05]",0.037392
"[[984, 320], [992, 428], [1094, 358], [1192, 360]]",35,0.073081,"[ 5.32714232e-03  2.00182687e-03  2.64429857e-07  4.91823661e-09
 -2.30391817e-10 -2.88990098e-06]",0.049693
"[[994, 318], [996, 436], [1100, 366], [1192, 372]]",36,0.059736,"[ 4.49674211e-03 -6.04521628e-04 -3.41018278e-06  1.63819576e-09
 -9.38778719e-09  5.55465194e-06]",0.036207
"[[988, 316], [992, 434], [1096, 360], [1190, 372]]",37,0.070199,"[ 4.38931421e-03 -6.42241211e-04 -2.88799270e-06 -6.06080322e-12
 -7.94388624e-09  5.48955552e-06]",0.04672
"[[986, 314], [992, 428], [1094, 360], [1192, 364]]",38,0.071514,"[ 4.96375292e-03  3.62772548e-04 -1.08184225e-06  1.17823201e-09
 -3.67867956e-09  2.37619926e-06]",0.047329
"[[990, 324], [996, 432], [1100, 368], [1202, 364]]",39,0.06092,"[ 5.39869970e-03  2.12302936e-03  4.59751224e-07  6.74680208e-09
  1.47897762e-09 -2.91858937e-06]",0.036765
"[[990, 318], [990, 434], [1096, 366], [1200, 376]]",40,0.071559,"[ 4.64398463e-03 -4.28961672e-04 -1.67595501e-06  3.13853458e-09
 -2.92044184e-09  5.22746587e-06]",0.046335
"[[986, 324], [988, 428], [1096, 368], [1188, 362]]",41,0.069863,"[ 5.78346454e-03  2.14812015e-03  2.24858663e-07  1.06248717e-08
 -2.38143217e-11 -2.46197322e-06]",0.043499
"[[982, 316], [990, 432], [1094, 362], [1188, 362]]",42,0.066721,"[ 4.28414723e-03  6.15573207e-04 -2.03086874e-06  1.21353293e-09
 -5.58498750e-09  8.66362645e-07]",0.041968
"[[978, 322], [988, 434], [1092, 366], [1192, 364]]",43,0.061957,"[ 4.65716632e-03  1.70813325e-03 -1.25832797e-07  2.48919287e-09
 -1.62531305e-10 -2.16504532e-06]",0.037323
"[[978, 314], [990, 430], [1086, 360], [1194, 364]]",44,0.060535,"[ 4.78483244e-03  7.79764645e-04  1.69482274e-07 -3.26679561e-09
 -5.21737683e-10  8.64241489e-07]",0.036464
"[[982, 322], [984, 434], [1086, 360], [1192, 374]]",45,0.071897,"[ 4.76492480e-03  4.89153211e-04 -8.45144937e-07  3.66789157e-09
 -1.60113900e-09  2.35389819e-06]",0.04703
"[[976, 316], [982, 430], [1090, 368], [1184, 364]]",46,0.060551,"[ 4.52723038e-03  4.86891303e-04 -1.18648081e-06  1.90524527e-09
 -3.10123366e-09  1.90876955e-06]",0.036766
"[[980, 322], [984, 436], [1090, 368], [1190, 374]]",47,0.072363,"[ 4.65151576e-03  4.14670997e-04 -1.06738508e-06  2.85624402e-09
 -2.21477726e-09  2.67820233e-06]",0.047965
"[[974, 314], [982, 436], [1088, 368], [1190, 374]]",48,0.06515,"[ 3.91001128e-03 -6.58164716e-04 -1.74097843e-06 -3.52286138e-09
 -3.66866563e-09  5.42131731e-06]",0.03896
"[[978, 426], [980, 316], [1082, 360], [1180, 362]]",49,0.074402,"[-3.01571926e-02 -2.99910636e-02 -7.00124695e-05 -7.69651697e-08
 -1.50617603e-07  6.62707503e-05]",0.047123
